LSOA code,Have central heating,No central heating
E01028734,98.76160991,1.238390093
E01028735,98.63636364,1.363636364
E01028737,98.5757884,1.424211597
E01028738,99.33184855,0.668151448
E01028739,99.35691318,0.643086817
E01028740,99.11634757,0.88365243
E01028741,99.2248062,0.775193798
E01028742,98.23788546,1.762114537
E01028743,98.84792627,1.152073733
E01028744,98.89705882,1.102941176
E01028745,99.45355191,0.546448087
E01028746,99.69230769,0.307692308
E01028747,98.93238434,1.067615658
E01028748,99.64539007,0.354609929
E01028749,98.64864865,1.351351351
E01028750,98.76325088,1.236749117
E01028751,99.32088285,0.679117148
E01028752,99.85141159,0.14858841
E01028753,99.85935302,0.140646976
E01028754,99.54268293,0.457317073
E01028755,99.48783611,0.512163892
E01028757,99.58506224,0.414937759
E01028758,98.99280576,1.007194245
E01028759,99.03713893,0.962861073
E01028760,99.18200409,0.81799591
E01028761,99.80506823,0.194931774
E01028762,98.44357977,1.556420233
E01028763,99.56140351,0.438596491
E01028764,98.68247694,1.317523057
E01028765,99.60199005,0.39800995
E01028767,98.87387387,1.126126126
E01028771,98.8183161,1.1816839
E01028772,98.5014985,1.498501499
E01028773,99.33110368,0.668896321
E01028774,99.6460177,0.353982301
E01028775,99.11190053,0.888099467
E01028776,98.06763285,1.93236715
E01028777,99.81916817,0.180831826
E01028778,99.12536443,0.874635569
E01028779,99.3852459,0.614754098
E01028780,99.61127308,0.388726919
E01028781,99.72489684,0.275103164
E01028782,99.24698795,0.753012048
E01028783,99.27971188,0.720288115
E01028784,99.12109375,0.87890625
E01028785,99.57264957,0.427350427
E01028786,99.02755267,0.972447326
E01028787,99.16527546,0.834724541
E01028788,99.31034483,0.689655172
E01028789,99.50433705,0.495662949
E01028790,99.52830189,0.471698113
E01028791,99.18032787,0.819672131
E01028792,99.56521739,0.434782609
E01028793,98.90282132,1.097178683
E01028794,99.8349835,0.165016502
E01028795,98.24046921,1.759530792
E01028796,99.24098672,0.759013283
E01028797,99.24242424,0.757575758
E01028798,99.0872211,0.912778905
E01028799,99.10313901,0.896860987
E01028800,98.71382637,1.286173633
E01028801,99.67373573,0.326264274
E01028802,99.38556068,0.614439324
E01028804,98.83527454,1.164725458
E01028806,99.2709599,0.729040097
E01028807,99.05571294,0.944287063
E01028808,99.06832298,0.931677019
E01028809,99.43181818,0.568181818
E01028810,98.47972973,1.52027027
E01028811,99.67266776,0.327332242
E01028813,98.66412214,1.335877863
E01028814,99.08256881,0.917431193
E01028815,100,0
E01028816,100,0
E01028817,98.6599665,1.340033501
E01028818,98.61431871,1.385681293
E01028819,99.21700224,0.782997763
E01028820,99.55985915,0.440140845
E01028821,100,0
E01028822,99.07120743,0.92879257
E01028823,98.7654321,1.234567901
E01028824,99.49811794,0.501882058
E01028825,100,0
E01028826,98.60406091,1.395939086
E01028827,99.17218543,0.82781457
E01028828,97.5397974,2.460202605
E01028829,99.65156794,0.348432056
E01028830,99.03581267,0.964187328
E01028831,99.05808477,0.941915228
E01028832,98.62542955,1.374570447
E01028833,98.16793893,1.832061069
E01028834,97.86019971,2.139800285
E01028835,98.27586207,1.724137931
E01028836,98.11320755,1.886792453
E01028837,95.91194969,4.088050314
E01028838,98.53528628,1.464713715
E01028839,98.49498328,1.505016722
E01028840,99.10233393,0.897666068
E01028841,97.39507959,2.604920405
E01028842,98.42180775,1.578192253
E01028843,98,2
E01028844,98.42696629,1.573033708
E01028845,98.88765295,1.112347052
E01028846,98.17295981,1.827040195
E01028847,99.01315789,0.986842105
E01028848,98.95968791,1.040312094
E01028849,97.54464286,2.455357143
E01028850,98.44206426,1.557935735
E01028851,99.28741093,0.712589074
E01028852,99.29577465,0.704225352
E01028853,99.33884298,0.661157025
E01028854,98.91135303,1.088646967
E01028855,99.65635739,0.343642612
E01028856,98.98089172,1.01910828
E01028858,97.87234043,2.127659574
E01028859,96.71150972,3.288490284
E01028860,99.36170213,0.638297872
E01028861,98.51729819,1.482701812
E01028862,99.04632153,0.953678474
E01028863,98.5940246,1.405975395
E01028864,98.34834835,1.651651652
E01028865,99.27272727,0.727272727
E01028866,97.76785714,2.232142857
E01028867,99.35483871,0.64516129
E01028868,98.99328859,1.006711409
E01028869,98.22747415,1.772525849
E01028870,97.87234043,2.127659574
E01028871,98.26923077,1.730769231
E01028872,97.82971619,2.170283806
E01028873,98.434238,1.565762004
E01028874,99.40564636,0.59435364
E01028875,99.82014388,0.179856115
E01028876,99.1576414,0.842358604
E01028877,99.08592322,0.914076782
E01028878,99.85272459,0.147275405
E01028879,98.94419306,1.055806938
E01028880,98.74301676,1.25698324
E01028881,98.791019,1.208981002
E01028882,98.47792998,1.522070015
E01028883,99.14529915,0.854700855
E01028884,99.53271028,0.46728972
E01028886,98.74843554,1.251564456
E01028887,100,0
E01028888,97.93814433,2.06185567
E01028889,98.6259542,1.374045802
E01028890,97.83950617,2.160493827
E01028891,97.4025974,2.597402597
E01028892,98.89570552,1.104294479
E01028893,98.59375,1.40625
E01028894,98.65092749,1.349072513
E01028895,99.16201117,0.837988827
E01028896,98.93730074,1.062699256
E01028897,99.0881459,0.911854103
E01028898,97.7086743,2.291325696
E01028899,99.01234568,0.987654321
E01028902,99.64476021,0.355239787
E01028903,99.19871795,0.801282051
E01028904,98.73417722,1.265822785
E01028905,99.35400517,0.645994832
E01028906,97.27403156,2.725968436
E01028907,99.10614525,0.893854749
E01028908,97.07057257,2.92942743
E01028909,99.35587762,0.644122383
E01028910,99.06367041,0.936329588
E01028911,99.46236559,0.537634409
E01028912,99.36102236,0.638977636
E01028913,98.7755102,1.224489796
E01028914,99.78165939,0.218340611
E01028915,98.94578313,1.054216867
E01028916,99.28876245,0.711237553
E01028917,97.96875,2.03125
E01028918,98.90965732,1.090342679
E01028919,99.60238569,0.397614314
E01028920,99.81238274,0.187617261
E01028921,99.87179487,0.128205128
E01028922,97.83464567,2.165354331
E01028923,97.59036145,2.409638554
E01028924,99.36788875,0.632111252
E01028925,98.53211009,1.467889908
E01028926,99.34640523,0.653594771
E01028927,99.39271255,0.607287449
E01028928,98.70689655,1.293103448
E01028929,99.1708126,0.829187396
E01028930,99.23664122,0.763358779
E01028931,98.11676083,1.883239171
E01028933,98.28926905,1.710730949
E01028934,99.66611018,0.333889816
E01028935,99.40029985,0.59970015
E01028936,99.01853871,0.981461287
E01028937,99.19224556,0.807754443
E01028938,98.66342649,1.336573512
E01028939,97.625,2.375
E01028940,98.97360704,1.026392962
E01028942,99.42363112,0.576368876
E01028943,95.92760181,4.07239819
E01028944,98.1688708,1.831129196
E01028945,98.51485149,1.485148515
E01028947,99.22779923,0.772200772
E01028948,98.88712242,1.112877583
E01028949,98.41040462,1.589595376
E01028950,98.31775701,1.682242991
E01028951,99.06759907,0.932400932
E01028952,98.31606218,1.683937824
E01028953,100,0
E01028954,99.44954128,0.550458716
E01028955,98.56373429,1.436265709
E01028956,99.21259843,0.787401575
E01028957,98.48254932,1.517450683
E01028958,99.46236559,0.537634409
E01028960,96.61290323,3.387096774
E01028961,97.90874525,2.091254753
E01028962,98.31029186,1.689708141
E01028963,99.38556068,0.614439324
E01028964,99.04076739,0.959232614
E01028965,99.51219512,0.487804878
E01028966,99.23518164,0.764818356
E01028967,99.0625,0.9375
E01028968,99.47552448,0.524475524
E01028969,97.41100324,2.588996764
E01028970,98.52216749,1.477832512
E01028971,98.59013092,1.409869084
E01028972,99.51515152,0.484848485
E01028973,98.03516029,1.96483971
E01028974,99.3852459,0.614754098
E01028975,99.40191388,0.598086124
E01028976,99.05913978,0.940860215
E01028977,99.08571429,0.914285714
E01028978,98.37037037,1.62962963
E01028979,98.6083499,1.391650099
E01028980,98.95178197,1.048218029
E01028981,99.16201117,0.837988827
E01028982,98.74213836,1.257861635
E01028983,98.86649874,1.133501259
E01028984,98.64253394,1.357466063
E01028985,98.7281399,1.271860095
E01028986,99.26470588,0.735294118
E01028988,99.16550765,0.83449235
E01028989,99.20634921,0.793650794
E01028990,96.47302905,3.526970954
E01028992,98.48066298,1.519337017
E01028993,94.67741935,5.322580645
E01028994,96.90909091,3.090909091
E01028995,98.27586207,1.724137931
E01028996,98.38709677,1.612903226
E01028997,98.42519685,1.57480315
E01028998,98.73760144,1.262398557
E01028999,98.20627803,1.793721973
E01029000,98.19277108,1.807228916
E01029001,99.44690265,0.553097345
E01029002,97.17138103,2.828618968
E01029003,95.73229874,4.267701261
E01029005,95.91078067,4.089219331
E01029006,98.91156463,1.088435374
E01029007,97.72256729,2.277432712
E01029009,98.55072464,1.449275362
E01029010,97.30215827,2.697841727
E01029011,98.34586466,1.654135338
E01029012,98.97828863,1.021711367
E01029013,98.22335025,1.776649746
E01029014,99.19191919,0.808080808
E01029016,98.23151125,1.768488746
E01029018,98.56115108,1.438848921
E01029019,98.18181818,1.818181818
E01029020,99.68152866,0.318471338
E01029021,97.85575049,2.144249513
E01029022,98.75968992,1.240310078
E01029023,100,0
E01029024,99.24973205,0.750267953
E01029025,97.93459552,2.065404475
E01029027,98.52941176,1.470588235
E01029028,98.20466786,1.795332136
E01029029,98.37837838,1.621621622
E01029030,100,0
E01029031,99.26144756,0.738552437
E01029032,99.60474308,0.395256917
E01029033,99.03691814,0.963081862
E01029034,98.13242784,1.867572156
E01029036,97.69850403,2.301495972
E01029037,96.97933227,3.020667727
E01029038,98.94894895,1.051051051
E01029039,99.22239502,0.777604977
E01029040,97.95640327,2.04359673
E01029041,98.98477157,1.015228426
E01029042,98.25581395,1.744186047
E01029043,99.15014164,0.849858357
E01029044,97.83333333,2.166666667
E01029045,99.2917847,0.708215297
E01029046,96.14427861,3.855721393
E01029047,98.36867863,1.63132137
E01029050,98.65546218,1.344537815
E01029051,98.71060172,1.289398281
E01029052,98.17142857,1.828571429
E01029053,97.74590164,2.254098361
E01029054,97.67103348,2.328966521
E01029055,99.2202729,0.779727096
E01029056,98.34881321,1.651186791
E01029057,98.41101695,1.588983051
E01029058,97.79643232,2.203567681
E01029059,98.17596567,1.824034335
E01029060,98.52216749,1.477832512
E01029062,97.65517241,2.344827586
E01029063,99.45205479,0.547945205
E01029064,98.82352941,1.176470588
E01029065,98.78419453,1.215805471
E01029066,98.53528628,1.464713715
E01029067,99.5923913,0.407608696
E01029068,98.61111111,1.388888889
E01029070,98.30508475,1.694915254
E01029071,98.15602837,1.843971631
E01029072,98.29619921,1.703800786
E01029073,98.20143885,1.798561151
E01029074,98.72262774,1.277372263
E01029075,97.97191888,2.028081123
E01029076,98.91774892,1.082251082
E01029077,98.00235018,1.997649824
E01029078,98.58442872,1.415571284
E01029079,98.41269841,1.587301587
E01029080,99.74522293,0.25477707
E01029081,98.7460815,1.253918495
E01029082,99.69604863,0.303951368
E01029083,99.45848375,0.541516245
E01029084,99.0990991,0.900900901
E01029085,97.61904762,2.380952381
E01029086,98.89624724,1.103752759
E01029089,99.23913043,0.760869565
E01029091,95.13513514,4.864864865
E01029092,98.35255354,1.647446458
E01029093,95.74759945,4.252400549
E01029094,96.80851064,3.191489362
E01029095,95.55288462,4.447115385
E01029096,97.37991266,2.620087336
E01029097,97.39837398,2.601626016
E01029098,95.48306148,4.516938519
E01029099,97.34693878,2.653061224
E01029100,96.85185185,3.148148148
E01029101,97.07112971,2.928870293
E01029102,99.16167665,0.838323353
E01029103,99.50819672,0.491803279
E01029104,98.95968791,1.040312094
E01029105,98.22335025,1.776649746
E01029106,98.42271293,1.577287066
E01029107,98.57369255,1.426307448
E01029108,98.41269841,1.587301587
E01029109,96.67318982,3.326810176
E01029110,98,2
E01029111,99.27983539,0.720164609
E01029112,97.18430034,2.815699659
E01029113,99.72640219,0.273597811
E01029114,99.42363112,0.576368876
E01029115,99.04240766,0.957592339
E01029116,98.43373494,1.56626506
E01029117,97.61306533,2.386934673
E01029118,98.88579387,1.114206128
E01029119,97.82051282,2.179487179
E01029120,98.18456884,1.815431165
E01029121,97.95539033,2.044609665
E01029122,97.38988581,2.610114192
E01029123,97.93814433,2.06185567
E01029124,97.78554779,2.214452214
E01029125,97.05372617,2.94627383
E01029126,98.96449704,1.035502959
E01029127,98.43373494,1.56626506
E01029128,98.96238651,1.037613489
E01029129,99.11406423,0.88593577
E01029130,98.5426009,1.457399103
E01029131,97.26156752,2.738432483
E01029132,98.15668203,1.843317972
E01029133,97.77777778,2.222222222
E01029134,98.0911983,1.908801697
E01029135,98.53137517,1.468624833
E01029136,97.79977998,2.200220022
E01029137,97.90502793,2.094972067
E01029138,98.53896104,1.461038961
E01029139,96.71875,3.28125
E01029142,98.48942598,1.510574018
E01029143,98.23151125,1.768488746
E01029144,96.6469428,3.353057199
E01029145,99.39209726,0.607902736
E01029147,98.58356941,1.416430595
E01029148,98.8005997,1.1994003
E01029149,98.28178694,1.718213058
E01029150,97.95158287,2.048417132
E01029151,98.69918699,1.300813008
E01029152,98.33984375,1.66015625
E01029153,96.39889197,3.601108033
E01029154,99.15254237,0.847457627
E01029155,99.38271605,0.617283951
E01029156,97.61634506,2.383654938
E01029157,98.7012987,1.298701299
E01029158,98.39857651,1.601423488
E01029159,99.76047904,0.239520958
E01029161,98.33585477,1.664145234
E01029162,97.75725594,2.242744063
E01029163,98.47250509,1.527494908
E01029164,98.79154079,1.208459215
E01029165,98.10964083,1.890359168
E01029166,98.75717017,1.242829828
E01029167,98.72773537,1.272264631
E01029168,99.17355372,0.826446281
E01029169,99.5890411,0.410958904
E01029170,97.65765766,2.342342342
E01029171,98.61878453,1.38121547
E01029172,99.53632148,0.463678516
E01029173,98.24561404,1.754385965
E01029174,98.35728953,1.642710472
E01029175,98.79638917,1.203610832
E01029176,98.64864865,1.351351351
E01029177,98.88888889,1.111111111
E01029178,98.99425287,1.005747126
E01029179,97.60956175,2.390438247
E01029180,98.61538462,1.384615385
E01029181,98.68204283,1.317957166
E01029182,99.04371585,0.956284153
E01029183,97.86628734,2.13371266
E01029184,99.15966387,0.840336134
E01029185,97.35935706,2.640642939
E01029186,97.69959405,2.300405954
E01029187,98.62204724,1.377952756
E01029188,98.54014599,1.459854015
E01029189,98.7854251,1.214574899
E01029190,96.14791988,3.852080123
E01029191,98.29059829,1.709401709
E01029192,98.54132901,1.458670989
E01029193,98.63731656,1.362683438
E01029194,99.58228906,0.417710944
E01029195,98.34482759,1.655172414
E01029196,97.93956044,2.06043956
E01029197,98.75,1.25
E01029198,99.77777778,0.222222222
E01029199,97.92865362,2.071346375
E01029200,98.24561404,1.754385965
E01029201,99.38949939,0.610500611
E01029202,98.60383944,1.396160558
E01029203,97.54977029,2.450229709
E01029204,98.93048128,1.069518717
E01029205,98.35025381,1.649746193
E01029206,98.54497354,1.455026455
E01029207,99.12408759,0.875912409
E01029208,98.5046729,1.495327103
E01029209,98.65092749,1.349072513
E01029210,99.58791209,0.412087912
E01029211,98.87278583,1.127214171
E01029212,97.87644788,2.123552124
E01029213,98.23943662,1.76056338
E01029214,99.1902834,0.809716599
E01029215,98.28571429,1.714285714
E01029216,97.67759563,2.322404372
E01029217,98.25503356,1.744966443
E01029218,99.36842105,0.631578947
E01029219,98.51485149,1.485148515
E01029220,99.64028777,0.35971223
E01029221,97.48549323,2.51450677
E01029222,97.17114569,2.828854314
E01029223,98.87640449,1.123595506
E01029224,99.08466819,0.915331808
E01029225,98.9021043,1.0978957
E01029226,99.0521327,0.947867299
E01029227,98.72340426,1.276595745
E01029228,99.01531729,0.984682713
E01029229,98.11853246,1.881467545
E01029230,97.48305905,2.516940949
E01029231,97.75112444,2.248875562
E01029232,97.90104948,2.098950525
E01029233,97.22222222,2.777777778
E01029235,98.2428115,1.757188498
E01029236,96.94533762,3.054662379
E01029237,98.5013624,1.498637602
E01029238,99.06976744,0.930232558
E01029239,96.66269368,3.337306317
E01029240,99.08116386,0.918836141
E01029241,97.85067873,2.149321267
E01029242,98.01526718,1.984732824
E01029243,98.83268482,1.167315175
E01029244,99.22239502,0.777604977
E01029245,97.77306469,2.226935313
E01029246,98.39228296,1.607717042
E01029247,97.71615008,2.283849918
E01029248,98.12792512,1.872074883
E01029249,98.75389408,1.246105919
E01029250,98.36363636,1.636363636
E01029251,98.36512262,1.634877384
E01029252,98.51973684,1.480263158
E01029254,99.49238579,0.507614213
E01029255,99.00166389,0.998336106
E01029256,99.13885899,0.861141012
E01029257,99.32885906,0.67114094
E01029258,98.99856938,1.001430615
E01029259,97.79874214,2.201257862
E01029260,99.57219251,0.427807487
E01029261,97.22222222,2.777777778
E01029262,98.2017982,1.798201798
E01029263,98.81154499,1.188455008
E01029264,98.97260274,1.02739726
E01029265,99.50413223,0.495867769
E01029266,97.11864407,2.881355932
E01029267,98.67549669,1.324503311
E01029268,96.66182874,3.338171263
E01029269,97.81105991,2.188940092
E01029270,97.73429454,2.265705458
E01029271,98.31121834,1.688781665
E01029273,98.11965812,1.88034188
E01029274,99.11838791,0.881612091
E01029275,98.81756757,1.182432432
E01029276,97.96264856,2.037351443
E01029277,98.23717949,1.762820513
E01029278,98.38449111,1.615508885
E01029279,97.42424242,2.575757576
E01029280,97.86950732,2.130492676
E01029281,98.70466321,1.295336788
E01029282,97.48031496,2.519685039
E01029283,98.98089172,1.01910828
E01029284,96.88359303,3.116406966
E01029285,98.73203719,1.267962806
E01029286,97.99498747,2.005012531
E01029287,96.89608637,3.10391363
E01029288,97.75449102,2.245508982
E01029289,97.70833333,2.291666667
E01029290,98.30769231,1.692307692
E01029291,97.40932642,2.590673575
E01029292,98.19277108,1.807228916
E01029293,98.57594937,1.424050633
E01029294,98.77216917,1.227830832
E01029295,98.44413013,1.555869873
E01029296,99.63235294,0.367647059
E01029297,98.37398374,1.62601626
E01029298,97.86885246,2.131147541
E01029299,97.2327044,2.767295597
E01029300,99.07578558,0.924214418
E01029301,99.13867356,0.861326443
E01029302,98.42312746,1.576872536
E01029303,99.75903614,0.240963855
E01029304,99.52606635,0.473933649
E01029305,98.6863711,1.3136289
E01029306,99.35794543,0.642054575
E01029307,99.13344887,0.866551127
E01029308,98.86234357,1.137656428
E01029310,99.18793503,0.812064965
E01029311,99.1959799,0.804020101
E01029312,98.51239669,1.487603306
E01029313,95.86206897,4.137931034
E01029315,99.24698795,0.753012048
E01029316,97.52530934,2.474690664
E01029317,99.87452949,0.125470514
E01029319,99.40405244,0.595947557
E01029320,98.23232323,1.767676768
E01029321,96.13034623,3.869653768
E01029322,99.31787176,0.68212824
E01029324,98.12583668,1.87416332
E01029325,96.96016771,3.039832285
E01029326,97.26962457,2.730375427
E01029327,97.4301676,2.569832402
E01029328,96.07032058,3.929679421
E01029329,98.09160305,1.908396947
E01029330,98.38709677,1.612903226
E01029331,99.03448276,0.965517241
E01029333,98.22064057,1.779359431
E01029334,95.38188277,4.618117229
E01029335,97.09864603,2.901353965
E01029336,96.65991903,3.340080972
E01029337,96.12159329,3.878406709
E01029338,95.8974359,4.102564103
E01029339,99.17012448,0.829875519
E01029341,96.80696662,3.193033382
E01029342,97.92060491,2.079395085
E01029343,97.73333333,2.266666667
E01029345,99.51159951,0.488400488
E01029346,98.44155844,1.558441558
E01029347,98.98107715,1.018922853
E01029348,99.56896552,0.431034483
E01029349,99.0881459,0.911854103
E01029350,99.58506224,0.414937759
E01029351,99.02912621,0.970873786
E01029352,98.61591696,1.384083045
E01029353,99.12280702,0.877192982
E01029354,99.09774436,0.902255639
E01029355,99.37304075,0.626959248
E01029356,99.36708861,0.632911392
E01029357,99.55489614,0.445103858
E01029358,98.41584158,1.584158416
E01029359,98.36512262,1.634877384
E01029360,98.60724234,1.39275766
E01029361,99.04153355,0.958466454
E01029362,98.90260631,1.09739369
E01029363,99.85052317,0.149476831
E01029364,99.33333333,0.666666667
E01029365,99.01129944,0.988700565
E01029366,99.73753281,0.262467192
E01029367,99.10714286,0.892857143
E01029368,99.61464355,0.385356455
E01029369,99.20477137,0.795228628
E01029370,98.79931389,1.200686106
E01029371,99.20382166,0.796178344
E01029372,98.83268482,1.167315175
E01029373,99.09502262,0.904977376
E01029374,99.26238145,0.737618546
E01029375,99.88751406,0.112485939
E01029376,96.52777778,3.472222222
E01029377,99.21722114,0.782778865
E01029378,99.6941896,0.305810398
E01029379,99.54819277,0.451807229
E01029380,98.75666075,1.243339254
E01029381,99.27325581,0.726744186
E01029382,98.81889764,1.181102362
E01029383,99.3556701,0.644329897
E01029385,99.26035503,0.73964497
E01029386,98.41017488,1.589825119
E01029387,99.22839506,0.771604938
E01029388,99.05956113,0.940438871
E01029389,98.10201661,1.897983393
E01029390,99.55357143,0.446428571
E01029391,98.7197724,1.280227596
E01029392,99.52662722,0.473372781
E01029393,97.9757085,2.024291498
E01029394,99.10044978,0.899550225
E01029395,98.89196676,1.108033241
E01029396,98.91745602,1.082543978
E01029397,99.2248062,0.775193798
E01029398,99.27849928,0.721500722
E01029399,98.34586466,1.654135338
E01029400,99.37791602,0.622083981
E01029401,99.25261584,0.747384155
E01029402,99.24892704,0.751072961
E01029403,98.84868421,1.151315789
E01029404,98.5823337,1.417666303
E01029405,98.92966361,1.070336391
E01029406,98.58299595,1.417004049
E01029407,97.62711864,2.372881356
E01029408,96.83257919,3.167420814
E01029409,97.34848485,2.651515152
E01029410,96.31410256,3.685897436
E01029411,98.94736842,1.052631579
E01029412,99.01960784,0.980392157
E01029413,99.08116386,0.918836141
E01029414,99.12152269,0.878477306
E01029415,99.36204147,0.637958533
E01029416,99.4005994,0.599400599
E01029417,98.88751545,1.112484549
E01029418,99.1576414,0.842358604
E01029419,98.98107715,1.018922853
E01029420,98.08743169,1.912568306
E01029422,98.45814978,1.54185022
E01029423,98.38945827,1.610541728
E01029424,97.68518519,2.314814815
E01029425,97.91666667,2.083333333
E01029426,97.5,2.5
E01029427,96.92307692,3.076923077
E01029428,98.31932773,1.680672269
E01029429,95.28688525,4.713114754
E01029430,99.3083004,0.691699605
E01029431,98.24561404,1.754385965
E01029432,98.55769231,1.442307692
E01029433,98.19078947,1.809210526
E01029434,98.11912226,1.880877743
E01029435,99.05362776,0.94637224
E01029436,97.32034105,2.679658952
E01029437,98.86471145,1.135288553
E01029438,98.74213836,1.257861635
E01029439,99.19871795,0.801282051
E01029440,98.85057471,1.149425287
E01029441,99.05020353,0.949796472
E01029442,99.5412844,0.458715596
E01029443,99.04502046,0.954979536
E01029444,99.44521498,0.554785021
E01029445,97.81783681,2.182163188
E01029446,99.00110988,0.998890122
E01029447,96.36963696,3.630363036
E01029448,96.07329843,3.926701571
E01029449,98.19944598,1.800554017
E01029450,97.81931464,2.180685358
E01029451,97.94520548,2.054794521
E01029452,96.58344284,3.416557162
E01029453,98.0994152,1.900584795
E01029454,99.37205651,0.627943485
E01029455,99.19463087,0.805369128
E01029456,97.7027027,2.297297297
E01029457,97.57009346,2.429906542
E01029458,98.68073879,1.319261214
E01029459,99.23195084,0.768049155
E01029460,99.52038369,0.479616307
E01029461,98.05269187,1.947308133
E01029462,98.89807163,1.101928375
E01029463,98.59437751,1.40562249
E01029464,97.6022567,2.3977433
E01029465,99.79360165,0.206398349
E01029466,99.65909091,0.340909091
E01029467,98.13596491,1.864035088
E01029468,98.24817518,1.751824818
E01029469,98.96774194,1.032258065
E01029470,98.42022117,1.579778831
E01029471,98.47222222,1.527777778
E01029472,98.43260188,1.567398119
E01029473,99.03381643,0.966183575
E01029474,99.03660886,0.963391137
E01029475,98.73563218,1.264367816
E01029476,98.55537721,1.444622793
E01029477,98.57549858,1.424501425
E01029478,99.69183359,0.30816641
E01029480,98.55247286,1.447527141
E01029482,99.55752212,0.442477876
E01029483,99.68253968,0.317460317
E01029484,97.5,2.5
E01029485,99.39209726,0.607902736
E01029486,99.03381643,0.966183575
E01029487,98.92473118,1.075268817
E01029488,99.13544669,0.864553314
E01029489,98.94578313,1.054216867
E01029490,98.89064976,1.109350238
E01029491,98.60050891,1.399491094
E01029492,98.96907216,1.030927835
E01029493,99.50372208,0.496277916
E01029494,98.69565217,1.304347826
E01029495,99.70414201,0.295857988
E01029496,98.78345499,1.216545012
E01029498,99.52550415,0.474495848
E01029499,99.47229551,0.527704485
E01029500,99.18588874,0.814111262
E01029501,99.36608558,0.633914422
E01029502,99.40387481,0.596125186
E01029503,99.09502262,0.904977376
E01029504,98.26086957,1.739130435
E01029505,99.40564636,0.59435364
E01029506,99.47506562,0.524934383
E01029507,99.38556068,0.614439324
E01029508,99.36507937,0.634920635
E01029509,98.86201991,1.137980085
E01029511,99.13669065,0.863309353
E01029512,97.57442117,2.425578831
E01029513,99.8065764,0.193423598
E01029514,99.52305246,0.476947536
E01029515,99.62453066,0.375469337
E01029516,99.28229665,0.717703349
E01029517,99.18699187,0.81300813
E01029518,99.7451147,0.254885302
E01029519,99.18533605,0.814663951
E01029520,99.83579639,0.164203612
E01029521,99.86052999,0.139470014
E01029522,99.23076923,0.769230769
E01029523,99.69325153,0.306748466
E01029524,98.72286079,1.277139208
E01029525,99.06976744,0.930232558
E01029526,98.47870183,1.521298174
E01029527,99.27404719,0.725952813
E01029528,97.98165138,2.018348624
E01029529,97.02970297,2.97029703
E01029531,99.56896552,0.431034483
E01029532,99.52755906,0.472440945
E01029533,99.53271028,0.46728972
E01029534,99.13294798,0.867052023
E01029535,98.50746269,1.492537313
E01029536,99.54198473,0.458015267
E01029537,99.36406995,0.635930048
E01029538,99.24698795,0.753012048
E01029539,99.19093851,0.809061489
E01029540,99.50819672,0.491803279
E01029541,99.730821,0.269179004
E01029542,98.95013123,1.049868766
E01029543,100,0
E01029544,100,0
E01029545,99.50657895,0.493421053
E01029546,98.53862213,1.461377871
E01029547,98.91640867,1.083591331
E01029548,98.79725086,1.202749141
E01029549,99.48119326,0.518806744
E01029551,99.23076923,0.769230769
E01029552,98.37925446,1.620745543
E01029553,99.4211288,0.578871201
E01029554,99.04076739,0.959232614
E01029555,98.61111111,1.388888889
E01029556,99.01785714,0.982142857
E01029557,99.28571429,0.714285714
E01029558,99.25484352,0.745156483
E01029559,98.67109635,1.328903654
E01029560,99.69135802,0.308641975
E01029561,99.32432432,0.675675676
E01029562,99.80916031,0.190839695
E01029563,99.15682968,0.84317032
E01029564,99.80952381,0.19047619
E01029565,100,0
E01029566,99.37238494,0.627615063
E01029567,99.21568627,0.784313725
E01029568,98.86547812,1.13452188
E01029569,98.60465116,1.395348837
E01029570,99.03593339,0.964066608
E01029571,98.91696751,1.083032491
E01029572,99.543379,0.456621005
E01029573,99.6742671,0.325732899
E01029574,99.56331878,0.436681223
E01029575,99.78401728,0.215982721
E01029576,99.3987976,0.601202405
E01029577,98.98403483,1.015965167
E01029578,98.66017052,1.339829476
E01029579,99.21156373,0.788436268
E01029580,97.80775717,2.192242833
E01029581,99.56331878,0.436681223
E01029582,99.10485934,0.895140665
E01029583,97.95021962,2.049780381
E01029584,99.24953096,0.750469043
E01029585,98.43260188,1.567398119
E01029586,99.43820225,0.561797753
E01029587,99.81343284,0.186567164
E01029588,98.58429858,1.415701416
E01029589,100,0
E01029590,99.33665008,0.663349917
E01029591,98.63387978,1.366120219
E01029593,99.71346705,0.286532951
E01029594,98.86363636,1.136363636
E01029595,98.81556684,1.184433164
E01029596,98.99396378,1.006036217
E01029597,99.03536977,0.964630225
E01029598,99.0442055,0.955794504
E01029599,99.0070922,0.992907801
E01029600,98.91640867,1.083591331
E01029601,99.55223881,0.447761194
E01029602,96.875,3.125
E01029603,97.86324786,2.136752137
E01029604,97.86223278,2.137767221
E01029605,99.28057554,0.71942446
E01029606,99.82638889,0.173611111
E01029607,99.20255183,0.797448166
E01029608,100,0
E01029609,99.24717691,0.752823087
E01029610,99.15682968,0.84317032
E01029611,99.08045977,0.91954023
E01029612,99.60474308,0.395256917
E01029613,99.02755267,0.972447326
E01029614,99.45054945,0.549450549
E01029615,98.92857143,1.071428571
E01029616,99.27849928,0.721500722
E01029617,98.97959184,1.020408163
E01029618,99.04240766,0.957592339
E01029619,99.33259177,0.667408231
