LSOA,Female,Male
E01006212,49,51
E01006267,49,51
E01006547,49,51
E01006585,49,51
E01006937,49,51
E01012836,49,51
E01012889,49,51
E01033105,49,51
E01013087,49,51
E01013224,49,51
E01013187,49,51
E01013199,49,51
E01027918,49,51
E01007644,49,51
E01007531,49,51
E01007743,49,51
E01010727,49,51
E01010777,49,51
E01011295,49,51
E01011368,49,51
E01011518,49,51
E01011635,49,51
E01011908,49,51
E01011929,49,51
E01033168,49,51
E01013786,49,51
E01027128,49,51
E01027191,49,51
E01027231,49,51
E01027226,49,51
E01032983,49,51
E01027277,49,51
E01019453,49,51
E01019623,49,51
E01019869,49,51
E01025668,49,51
E01025769,49,51
E01025719,49,51
E01026410,49,51
E01027925,49,51
E01028117,49,51
E01028119,49,51
E01014355,49,51
E01034057,49,51
E01028918,49,51
E01035063,49,51
E01029000,49,51
E01029411,49,51
E01029427,49,51
E01029595,49,51
E01029585,49,51
E01029623,49,51
E01029772,49,51
E01029838,49,51
E01032236,49,51
E01009245,49,51
E01034933,49,51
E01009492,49,51
E01008989,49,51
E01009518,49,51
E01009372,49,51
E01033643,49,51
E01009390,49,51
E01008952,49,51
E01033565,49,51
E01009657,49,51
E01009674,49,51
E01009723,49,51
E01009812,49,51
E01010015,49,51
E01009950,49,51
E01010368,49,51
E01010475,49,51
E01010467,49,51
E01010428,49,51
E01015700,49,51
E01015841,49,51
E01017538,49,51
E01017408,49,51
E01017601,49,51
E01017623,49,51
E01017971,49,51
E01018191,49,51
E01018165,49,51
E01018241,49,51
E01021349,49,51
E01021455,49,51
E01021475,49,51
E01021580,49,51
E01021584,49,51
E01021644,49,51
E01021797,49,51
E01021830,49,51
E01023337,49,51
E01023857,49,51
E01026438,49,51
E01026841,49,51
E01023689,49,51
E01023720,49,51
E01023908,49,51
E01023444,49,51
E01030169,49,51
E01034563,49,51
E01000147,49,51
E01000396,49,51
E01000629,49,51
E01000566,49,51
E01000570,49,51
E01000832,49,51
E01000861,49,51
E01001072,49,51
E01001276,49,51
E01001246,49,51
E01001237,49,51
E01033742,49,51
E01001587,49,51
E01034186,49,51
E01001714,49,51
E01001978,49,51
E01002052,49,51
E01001987,49,51
E01034597,49,51
E01002221,49,51
E01002204,49,51
E01002405,49,51
E01002503,49,51
E01034033,49,51
E01034038,49,51
E01002590,49,51
E01002617,49,51
E01003589,49,51
E01003635,49,51
E01003621,49,51
E01003682,49,51
E01004043,49,51
E01003924,49,51
E01004267,49,51
E01035686,49,51
E01035697,49,51
E01004276,49,51
E01004406,49,51
E01004443,49,51
E01016154,49,51
E01016082,49,51
E01016272,49,51
E01033417,49,51
E01016538,49,51
E01016619,49,51
E01016618,49,51
E01016661,49,51
E01016764,49,51
E01016950,49,51
E01017026,49,51
E01017034,49,51
E01017144,49,51
E01017150,49,51
E01017216,49,51
E01017698,49,51
E01017860,49,51
E01020911,49,51
E01021141,49,51
E01021147,49,51
E01022489,49,51
E01022858,49,51
E01022887,49,51
E01023148,49,51
E01023118,49,51
E01023995,49,51
E01034989,49,51
E01024102,49,51
E01024340,49,51
E01024629,49,51
E01024565,49,51
E01028462,49,51
E01035755,49,51
E01030557,49,51
E01030898,49,51
E01031465,49,51
E01031561,49,51
E01014632,49,51
E01014675,49,51
E01014534,49,51
E01014518,49,51
E01014598,49,51
E01014844,49,51
E01035225,49,51
E01015566,49,51
E01032716,49,51
E01031846,49,51
E01032107,49,51
E01015431,49,51
E01015412,49,51
E01020530,49,51
E01022138,49,51
E01022249,49,51
E01022317,49,51
E01022291,49,51
E01022452,49,51
E01011950,48.9,51.1
E01012096,48.9,51.1
E01020648,48.9,51.1
E01020624,48.9,51.1
E01020704,48.9,51.1
E01020741,48.9,51.1
E01020788,48.9,51.1
E01020797,48.9,51.1
E01035629,48.9,51.1
E01027486,48.9,51.1
E01008668,48.9,51.1
E01008824,48.9,51.1
E01012392,48.9,51.1
E01012441,48.9,51.1
E01012571,48.9,51.1
E01018478,48.9,51.1
E01018464,48.9,51.1
E01018586,48.9,51.1
E01018317,48.9,51.1
E01035374,48.9,51.1
E01018520,48.9,51.1
E01019274,48.9,51.1
E01019336,48.9,51.1
E01024856,48.9,51.1
E01024908,48.9,51.1
E01025008,48.9,51.1
E01025084,48.9,51.1
E01025219,48.9,51.1
E01025249,48.9,51.1
E01025331,48.9,51.1
E01025461,48.9,51.1
E01034353,48.9,51.1
E01025482,48.9,51.1
E01025570,48.9,51.1
E01004937,48.9,51.1
E01004996,48.9,51.1
E01005166,48.9,51.1
E01005330,48.9,51.1
E01005434,48.9,51.1
E01005519,48.9,51.1
E01005719,48.9,51.1
E01033983,48.9,51.1
E01005938,48.9,51.1
E01006008,48.9,51.1
E01006201,48.9,51.1
E01006349,48.9,51.1
E01006447,48.9,51.1
E01006879,48.9,51.1
E01006899,48.9,51.1
E01007102,48.9,51.1
E01012918,48.9,51.1
E01012981,48.9,51.1
E01034758,48.9,51.1
E01013016,48.9,51.1
E01013162,48.9,51.1
E01027600,48.9,51.1
E01027891,48.9,51.1
E01007517,48.9,51.1
E01008053,48.9,51.1
E01007942,48.9,51.1
E01008068,48.9,51.1
E01008066,48.9,51.1
E01007960,48.9,51.1
E01007939,48.9,51.1
E01007882,48.9,51.1
E01010623,48.9,51.1
E01010733,48.9,51.1
E01010738,48.9,51.1
E01033693,48.9,51.1
E01010920,48.9,51.1
E01010989,48.9,51.1
E01010955,48.9,51.1
E01011050,48.9,51.1
E01011237,48.9,51.1
E01011409,48.9,51.1
E01033021,48.9,51.1
E01011551,48.9,51.1
E01011820,48.9,51.1
E01013539,48.9,51.1
E01013941,48.9,51.1
E01027042,48.9,51.1
E01035406,48.9,51.1
E01027135,48.9,51.1
E01019455,48.9,51.1
E01019518,48.9,51.1
E01019694,48.9,51.1
E01034652,48.9,51.1
E01025669,48.9,51.1
E01025696,48.9,51.1
E01026092,48.9,51.1
E01026051,48.9,51.1
E01026343,48.9,51.1
E01027980,48.9,51.1
E01033770,48.9,51.1
E01014084,48.9,51.1
E01014076,48.9,51.1
E01014183,48.9,51.1
E01014328,48.9,51.1
E01028907,48.9,51.1
E01028999,48.9,51.1
E01029382,48.9,51.1
E01029361,48.9,51.1
E01029552,48.9,51.1
E01029696,48.9,51.1
E01031048,48.9,51.1
E01035021,48.9,51.1
E01031157,48.9,51.1
E01031329,48.9,51.1
E01032307,48.9,51.1
E01009427,48.9,51.1
E01009413,48.9,51.1
E01009265,48.9,51.1
E01009274,48.9,51.1
E01034947,48.9,51.1
E01034954,48.9,51.1
E01009625,48.9,51.1
E01009656,48.9,51.1
E01009548,48.9,51.1
E01034747,48.9,51.1
E01009867,48.9,51.1
E01009726,48.9,51.1
E01010093,48.9,51.1
E01015652,48.9,51.1
E01015708,48.9,51.1
E01015751,48.9,51.1
E01015721,48.9,51.1
E01015793,48.9,51.1
E01034427,48.9,51.1
E01017403,48.9,51.1
E01017405,48.9,51.1
E01034435,48.9,51.1
E01018176,48.9,51.1
E01035555,48.9,51.1
E01018254,48.9,51.1
E01021573,48.9,51.1
E01034086,48.9,51.1
E01021678,48.9,51.1
E01021705,48.9,51.1
E01021801,48.9,51.1
E01021899,48.9,51.1
E01035562,48.9,51.1
E01026802,48.9,51.1
E01033438,48.9,51.1
E01000006,48.9,51.1
E01000143,48.9,51.1
E01000616,48.9,51.1
E01000621,48.9,51.1
E01033457,48.9,51.1
E01000917,48.9,51.1
E01001164,48.9,51.1
E01001214,48.9,51.1
E01001340,48.9,51.1
E01001601,48.9,51.1
E01001664,48.9,51.1
E01001666,48.9,51.1
E01002462,48.9,51.1
E01002665,48.9,51.1
E01002624,48.9,51.1
E01002796,48.9,51.1
E01003112,48.9,51.1
E01003055,48.9,51.1
E01003622,48.9,51.1
E01003492,48.9,51.1
E01034231,48.9,51.1
E01003652,48.9,51.1
E01003714,48.9,51.1
E01003679,48.9,51.1
E01003683,48.9,51.1
E01003939,48.9,51.1
E01004245,48.9,51.1
E01035679,48.9,51.1
E01035689,48.9,51.1
E01004303,48.9,51.1
E01032769,48.9,51.1
E01004530,48.9,51.1
E01004733,48.9,51.1
E01035240,48.9,51.1
E01016202,48.9,51.1
E01016230,48.9,51.1
E01016341,48.9,51.1
E01016348,48.9,51.1
E01016518,48.9,51.1
E01016539,48.9,51.1
E01017171,48.9,51.1
E01017214,48.9,51.1
E01035445,48.9,51.1
E01017711,48.9,51.1
E01020991,48.9,51.1
E01034715,48.9,51.1
E01034722,48.9,51.1
E01034062,48.9,51.1
E01022862,48.9,51.1
E01035453,48.9,51.1
E01024273,48.9,51.1
E01033091,48.9,51.1
E01024332,48.9,51.1
E01024723,48.9,51.1
E01032826,48.9,51.1
E01024753,48.9,51.1
E01028441,48.9,51.1
E01028598,48.9,51.1
E01030376,48.9,51.1
E01030828,48.9,51.1
E01034295,48.9,51.1
E01031344,48.9,51.1
E01031554,48.9,51.1
E01031633,48.9,51.1
E01014484,48.9,51.1
E01015173,48.9,51.1
E01015547,48.9,51.1
E01015489,48.9,51.1
E01018773,48.9,51.1
E01018895,48.9,51.1
E01018903,48.9,51.1
E01031897,48.9,51.1
E01034543,48.9,51.1
E01022444,48.9,51.1
E01035115,48.9,51.1
E01029100,48.9,51.1
E01012305,48.8,51.2
E01020613,48.8,51.2
E01020786,48.8,51.2
E01008434,48.8,51.2
E01008600,48.8,51.2
E01012598,48.8,51.2
E01018475,48.8,51.2
E01018496,48.8,51.2
E01035365,48.8,51.2
E01019157,48.8,51.2
E01019225,48.8,51.2
E01019373,48.8,51.2
E01025073,48.8,51.2
E01025068,48.8,51.2
E01025243,48.8,51.2
E01025246,48.8,51.2
E01025320,48.8,51.2
E01025407,48.8,51.2
E01025452,48.8,51.2
E01025547,48.8,51.2
E01004852,48.8,51.2
E01004965,48.8,51.2
E01004980,48.8,51.2
E01005106,48.8,51.2
E01005288,48.8,51.2
E01033688,48.8,51.2
E01005233,48.8,51.2
E01005585,48.8,51.2
E01005483,48.8,51.2
E01005637,48.8,51.2
E01006371,48.8,51.2
E01006307,48.8,51.2
E01006334,48.8,51.2
E01006326,48.8,51.2
E01006346,48.8,51.2
E01006711,48.8,51.2
E01006717,48.8,51.2
E01006552,48.8,51.2
E01006803,48.8,51.2
E01006950,48.8,51.2
E01007232,48.8,51.2
E01007156,48.8,51.2
E01012945,48.8,51.2
E01034970,48.8,51.2
E01007388,48.8,51.2
E01007470,48.8,51.2
E01033260,48.8,51.2
E01034240,48.8,51.2
E01007718,48.8,51.2
E01008002,48.8,51.2
E01008022,48.8,51.2
E01010807,48.8,51.2
E01010838,48.8,51.2
E01010950,48.8,51.2
E01011017,48.8,51.2
E01011926,48.8,51.2
E01011871,48.8,51.2
E01013538,48.8,51.2
E01013456,48.8,51.2
E01013743,48.8,51.2
E01013796,48.8,51.2
E01013937,48.8,51.2
E01027065,48.8,51.2
E01019404,48.8,51.2
E01019516,48.8,51.2
E01019760,48.8,51.2
E01034656,48.8,51.2
E01025777,48.8,51.2
E01028163,48.8,51.2
E01014246,48.8,51.2
E01028966,48.8,51.2
E01029406,48.8,51.2
E01029450,48.8,51.2
E01029486,48.8,51.2
E01031102,48.8,51.2
E01031271,48.8,51.2
E01032394,48.8,51.2
E01009006,48.8,51.2
E01034916,48.8,51.2
E01009483,48.8,51.2
E01009511,48.8,51.2
E01009509,48.8,51.2
E01008889,48.8,51.2
E01009389,48.8,51.2
E01033625,48.8,51.2
E01009730,48.8,51.2
E01009831,48.8,51.2
E01009987,48.8,51.2
E01010059,48.8,51.2
E01010455,48.8,51.2
E01015655,48.8,51.2
E01015639,48.8,51.2
E01015695,48.8,51.2
E01015714,48.8,51.2
E01017536,48.8,51.2
E01017974,48.8,51.2
E01018020,48.8,51.2
E01021863,48.8,51.2
E01021864,48.8,51.2
E01021900,48.8,51.2
E01023662,48.8,51.2
E01023659,48.8,51.2
E01023855,48.8,51.2
E01026699,48.8,51.2
E01026833,48.8,51.2
E01026850,48.8,51.2
E01026930,48.8,51.2
E01023798,48.8,51.2
E01029955,48.8,51.2
E01030117,48.8,51.2
E01034478,48.8,51.2
E01000176,48.8,51.2
E01000241,48.8,51.2
E01033916,48.8,51.2
E01000514,48.8,51.2
E01000498,48.8,51.2
E01000920,48.8,51.2
E01001277,48.8,51.2
E01034027,48.8,51.2
E01001389,48.8,51.2
E01001568,48.8,51.2
E01001632,48.8,51.2
E01001812,48.8,51.2
E01002184,48.8,51.2
E01002443,48.8,51.2
E01002637,48.8,51.2
E01002555,48.8,51.2
E01002611,48.8,51.2
E01003110,48.8,51.2
E01003304,48.8,51.2
E01003574,48.8,51.2
E01034212,48.8,51.2
E01003867,48.8,51.2
E01004031,48.8,51.2
E01035694,48.8,51.2
E01004628,48.8,51.2
E01004663,48.8,51.2
E01016037,48.8,51.2
E01033856,48.8,51.2
E01016294,48.8,51.2
E01016415,48.8,51.2
E01033838,48.8,51.2
E01016517,48.8,51.2
E01016645,48.8,51.2
E01016637,48.8,51.2
E01016776,48.8,51.2
E01016725,48.8,51.2
E01016716,48.8,51.2
E01016907,48.8,51.2
E01017094,48.8,51.2
E01017852,48.8,51.2
E01017904,48.8,51.2
E01022687,48.8,51.2
E01022980,48.8,51.2
E01023066,48.8,51.2
E01034731,48.8,51.2
E01024162,48.8,51.2
E01024258,48.8,51.2
E01028445,48.8,51.2
E01028498,48.8,51.2
E01028744,48.8,51.2
E01028696,48.8,51.2
E01030487,48.8,51.2
E01030531,48.8,51.2
E01031536,48.8,51.2
E01031574,48.8,51.2
E01031698,48.8,51.2
E01014467,48.8,51.2
E01014659,48.8,51.2
E01014662,48.8,51.2
E01033362,48.8,51.2
E01033903,48.8,51.2
E01014486,48.8,51.2
E01014800,48.8,51.2
E01034160,48.8,51.2
E01018869,48.8,51.2
E01031927,48.8,51.2
E01034277,48.8,51.2
E01015371,48.8,51.2
E01033286,48.8,51.2
E01020554,48.8,51.2
E01022154,48.8,51.2
E01022193,48.8,51.2
E01029110,48.8,51.2
E01012287,48.7,51.3
E01020838,48.7,51.3
E01020875,48.7,51.3
E01008367,48.7,51.3
E01008707,48.7,51.3
E01008867,48.7,51.3
E01008740,48.7,51.3
E01008248,48.7,51.3
E01008167,48.7,51.3
E01012526,48.7,51.3
E01012644,48.7,51.3
E01018515,48.7,51.3
E01018549,48.7,51.3
E01019133,48.7,51.3
E01019144,48.7,51.3
E01019182,48.7,51.3
E01019338,48.7,51.3
E01019333,48.7,51.3
E01025229,48.7,51.3
E01025345,48.7,51.3
E01004831,48.7,51.3
E01005024,48.7,51.3
E01005027,48.7,51.3
E01005044,48.7,51.3
E01005104,48.7,51.3
E01005129,48.7,51.3
E01034232,48.7,51.3
E01005619,48.7,51.3
E01005802,48.7,51.3
E01006835,48.7,51.3
E01007046,48.7,51.3
E01013140,48.7,51.3
E01033069,48.7,51.3
E01027796,48.7,51.3
E01007554,48.7,51.3
E01007754,48.7,51.3
E01034842,48.7,51.3
E01008016,48.7,51.3
E01008081,48.7,51.3
E01010621,48.7,51.3
E01011133,48.7,51.3
E01011082,48.7,51.3
E01011516,48.7,51.3
E01011429,48.7,51.3
E01011370,48.7,51.3
E01011314,48.7,51.3
E01011550,48.7,51.3
E01011837,48.7,51.3
E01013575,48.7,51.3
E01013732,48.7,51.3
E01013717,48.7,51.3
E01013612,48.7,51.3
E01033402,48.7,51.3
E01026958,48.7,51.3
E01026952,48.7,51.3
E01027071,48.7,51.3
E01027004,48.7,51.3
E01019746,48.7,51.3
E01019797,48.7,51.3
E01025740,48.7,51.3
E01025774,48.7,51.3
E01025826,48.7,51.3
E01026056,48.7,51.3
E01026180,48.7,51.3
E01028233,48.7,51.3
E01014366,48.7,51.3
E01028919,48.7,51.3
E01029445,48.7,51.3
E01029766,48.7,51.3
E01029817,48.7,51.3
E01029787,48.7,51.3
E01029835,48.7,51.3
E01029822,48.7,51.3
E01031317,48.7,51.3
E01032239,48.7,51.3
E01009320,48.7,51.3
E01009186,48.7,51.3
E01034738,48.7,51.3
E01009776,48.7,51.3
E01009856,48.7,51.3
E01010525,48.7,51.3
E01015594,48.7,51.3
E01015622,48.7,51.3
E01033807,48.7,51.3
E01015789,48.7,51.3
E01033612,48.7,51.3
E01017501,48.7,51.3
E01017589,48.7,51.3
E01017584,48.7,51.3
E01033834,48.7,51.3
E01017988,48.7,51.3
E01018001,48.7,51.3
E01018146,48.7,51.3
E01018138,48.7,51.3
E01023888,48.7,51.3
E01026466,48.7,51.3
E01030022,48.7,51.3
E01029964,48.7,51.3
E01034571,48.7,51.3
E01023951,48.7,51.3
E01035582,48.7,51.3
E01030285,48.7,51.3
E01000242,48.7,51.3
E01000769,48.7,51.3
E01001047,48.7,51.3
E01001348,48.7,51.3
E01001197,48.7,51.3
E01001362,48.7,51.3
E01034591,48.7,51.3
E01034040,48.7,51.3
E01034394,48.7,51.3
E01003355,48.7,51.3
E01003363,48.7,51.3
E01003623,48.7,51.3
E01034204,48.7,51.3
E01034226,48.7,51.3
E01003906,48.7,51.3
E01003937,48.7,51.3
E01004713,48.7,51.3
E01016214,48.7,51.3
E01016398,48.7,51.3
E01016460,48.7,51.3
E01032734,48.7,51.3
E01016837,48.7,51.3
E01016848,48.7,51.3
E01034460,48.7,51.3
E01016850,48.7,51.3
E01016963,48.7,51.3
E01017146,48.7,51.3
E01017270,48.7,51.3
E01032753,48.7,51.3
E01017765,48.7,51.3
E01017817,48.7,51.3
E01017903,48.7,51.3
E01021025,48.7,51.3
E01021050,48.7,51.3
E01022497,48.7,51.3
E01022673,48.7,51.3
E01022671,48.7,51.3
E01024581,48.7,51.3
E01028437,48.7,51.3
E01028484,48.7,51.3
E01035739,48.7,51.3
E01028657,48.7,51.3
E01028623,48.7,51.3
E01031576,48.7,51.3
E01031798,48.7,51.3
E01034829,48.7,51.3
E01014380,48.7,51.3
E01014631,48.7,51.3
E01014622,48.7,51.3
E01014732,48.7,51.3
E01015167,48.7,51.3
E01015582,48.7,51.3
E01032002,48.7,51.3
E01032089,48.7,51.3
E01015288,48.7,51.3
E01020452,48.7,51.3
E01019994,48.7,51.3
E01034630,48.7,51.3
E01022332,48.7,51.3
E01029198,48.7,51.3
E01012159,48.6,51.4
E01033161,48.6,51.4
E01020902,48.6,51.4
E01027415,48.6,51.4
E01027533,48.6,51.4
E01033553,48.6,51.4
E01008203,48.6,51.4
E01018359,48.6,51.4
E01025226,48.6,51.4
E01025273,48.6,51.4
E01005192,48.6,51.4
E01005302,48.6,51.4
E01033670,48.6,51.4
E01005859,48.6,51.4
E01005766,48.6,51.4
E01033949,48.6,51.4
E01006101,48.6,51.4
E01007219,48.6,51.4
E01012804,48.6,51.4
E01013142,48.6,51.4
E01013212,48.6,51.4
E01013184,48.6,51.4
E01013333,48.6,51.4
E01034259,48.6,51.4
E01007767,48.6,51.4
E01008151,48.6,51.4
E01010812,48.6,51.4
E01010624,48.6,51.4
E01033900,48.6,51.4
E01011252,48.6,51.4
E01011266,48.6,51.4
E01011511,48.6,51.4
E01011480,48.6,51.4
E01011316,48.6,51.4
E01011877,48.6,51.4
E01011913,48.6,51.4
E01013472,48.6,51.4
E01013683,48.6,51.4
E01013873,48.6,51.4
E01026992,48.6,51.4
E01027136,48.6,51.4
E01025655,48.6,51.4
E01025687,48.6,51.4
E01025867,48.6,51.4
E01035099,48.6,51.4
E01026386,48.6,51.4
E01014121,48.6,51.4
E01034052,48.6,51.4
E01028933,48.6,51.4
E01028944,48.6,51.4
E01029689,48.6,51.4
E01029691,48.6,51.4
E01031337,48.6,51.4
E01032410,48.6,51.4
E01008907,48.6,51.4
E01008986,48.6,51.4
E01009065,48.6,51.4
E01009182,48.6,51.4
E01009384,48.6,51.4
E01009292,48.6,51.4
E01009036,48.6,51.4
E01034736,48.6,51.4
E01009654,48.6,51.4
E01010069,48.6,51.4
E01010102,48.6,51.4
E01010047,48.6,51.4
E01009932,48.6,51.4
E01015722,48.6,51.4
E01015844,48.6,51.4
E01016011,48.6,51.4
E01035518,48.6,51.4
E01035537,48.6,51.4
E01035556,48.6,51.4
E01035558,48.6,51.4
E01018274,48.6,51.4
E01021930,48.6,51.4
E01035601,48.6,51.4
E01026419,48.6,51.4
E01026470,48.6,51.4
E01026472,48.6,51.4
E01026633,48.6,51.4
E01026800,48.6,51.4
E01026848,48.6,51.4
E01026944,48.6,51.4
E01033317,48.6,51.4
E01035596,48.6,51.4
E01033454,48.6,51.4
E01000063,48.6,51.4
E01000512,48.6,51.4
E01034141,48.6,51.4
E01001310,48.6,51.4
E01001345,48.6,51.4
E01001465,48.6,51.4
E01034594,48.6,51.4
E01002206,48.6,51.4
E01002452,48.6,51.4
E01002520,48.6,51.4
E01002429,48.6,51.4
E01002492,48.6,51.4
E01002449,48.6,51.4
E01002585,48.6,51.4
E01002657,48.6,51.4
E01033865,48.6,51.4
E01034218,48.6,51.4
E01004154,48.6,51.4
E01004256,48.6,51.4
E01004373,48.6,51.4
E01004376,48.6,51.4
E01035242,48.6,51.4
E01016277,48.6,51.4
E01016321,48.6,51.4
E01016309,48.6,51.4
E01016400,48.6,51.4
E01016405,48.6,51.4
E01016392,48.6,51.4
E01035254,48.6,51.4
E01016630,48.6,51.4
E01016815,48.6,51.4
E01016728,48.6,51.4
E01016978,48.6,51.4
E01016871,48.6,51.4
E01017045,48.6,51.4
E01017197,48.6,51.4
E01017192,48.6,51.4
E01017869,48.6,51.4
E01017905,48.6,51.4
E01017838,48.6,51.4
E01035454,48.6,51.4
E01024295,48.6,51.4
E01024802,48.6,51.4
E01028579,48.6,51.4
E01030450,48.6,51.4
E01030944,48.6,51.4
E01031573,48.6,51.4
E01032836,48.6,51.4
E01031632,48.6,51.4
E01014440,48.6,51.4
E01014510,48.6,51.4
E01015217,48.6,51.4
E01015563,48.6,51.4
E01018913,48.6,51.4
E01018897,48.6,51.4
E01018934,48.6,51.4
E01031917,48.6,51.4
E01034777,48.6,51.4
E01029239,48.6,51.4
E01029291,48.6,51.4
E01029313,48.6,51.4
E01035196,48.5,51.5
E01012288,48.5,51.5
E01020606,48.5,51.5
E01020672,48.5,51.5
E01027435,48.5,51.5
E01008677,48.5,51.5
E01008706,48.5,51.5
E01012412,48.5,51.5
E01012495,48.5,51.5
E01012510,48.5,51.5
E01012660,48.5,51.5
E01012724,48.5,51.5
E01018473,48.5,51.5
E01019392,48.5,51.5
E01024907,48.5,51.5
E01025014,48.5,51.5
E01025196,48.5,51.5
E01025282,48.5,51.5
E01005321,48.5,51.5
E01006001,48.5,51.5
E01006761,48.5,51.5
E01034403,48.5,51.5
E01033750,48.5,51.5
E01012812,48.5,51.5
E01035471,48.5,51.5
E01013161,48.5,51.5
E01013324,48.5,51.5
E01007949,48.5,51.5
E01007909,48.5,51.5
E01007862,48.5,51.5
E01008113,48.5,51.5
E01008021,48.5,51.5
E01010740,48.5,51.5
E01010967,48.5,51.5
E01011130,48.5,51.5
E01011431,48.5,51.5
E01011481,48.5,51.5
E01035045,48.5,51.5
E01033035,48.5,51.5
E01011685,48.5,51.5
E01011783,48.5,51.5
E01013481,48.5,51.5
E01013474,48.5,51.5
E01013503,48.5,51.5
E01013761,48.5,51.5
E01027227,48.5,51.5
E01025916,48.5,51.5
E01025948,48.5,51.5
E01034682,48.5,51.5
E01026163,48.5,51.5
E01026175,48.5,51.5
E01028031,48.5,51.5
E01014203,48.5,51.5
E01014191,48.5,51.5
E01014247,48.5,51.5
E01014279,48.5,51.5
E01029471,48.5,51.5
E01029452,48.5,51.5
E01031050,48.5,51.5
E01032238,48.5,51.5
E01032255,48.5,51.5
E01032282,48.5,51.5
E01032449,48.5,51.5
E01009060,48.5,51.5
E01008886,48.5,51.5
E01009639,48.5,51.5
E01032532,48.5,51.5
E01010376,48.5,51.5
E01033896,48.5,51.5
E01015593,48.5,51.5
E01015715,48.5,51.5
E01017425,48.5,51.5
E01017591,48.5,51.5
E01034436,48.5,51.5
E01021310,48.5,51.5
E01021621,48.5,51.5
E01035157,48.5,51.5
E01035169,48.5,51.5
E01023901,48.5,51.5
E01026525,48.5,51.5
E01033437,48.5,51.5
E01029966,48.5,51.5
E01030019,48.5,51.5
E01023923,48.5,51.5
E01023772,48.5,51.5
E01034561,48.5,51.5
E01032526,48.5,51.5
E01000220,48.5,51.5
E01000589,48.5,51.5
E01033463,48.5,51.5
E01001098,48.5,51.5
E01001321,48.5,51.5
E01001291,48.5,51.5
E01001368,48.5,51.5
E01001681,48.5,51.5
E01002636,48.5,51.5
E01002614,48.5,51.5
E01035653,48.5,51.5
E01002798,48.5,51.5
E01002707,48.5,51.5
E01003114,48.5,51.5
E01003144,48.5,51.5
E01003616,48.5,51.5
E01034215,48.5,51.5
E01034228,48.5,51.5
E01034230,48.5,51.5
E01004290,48.5,51.5
E01004304,48.5,51.5
E01004293,48.5,51.5
E01004763,48.5,51.5
E01004761,48.5,51.5
E01016125,48.5,51.5
E01016655,48.5,51.5
E01016724,48.5,51.5
E01016731,48.5,51.5
E01016784,48.5,51.5
E01016726,48.5,51.5
E01016969,48.5,51.5
E01017243,48.5,51.5
E01017228,48.5,51.5
E01022557,48.5,51.5
E01023133,48.5,51.5
E01032860,48.5,51.5
E01028570,48.5,51.5
E01028602,48.5,51.5
E01030493,48.5,51.5
E01030576,48.5,51.5
E01030819,48.5,51.5
E01030981,48.5,51.5
E01032839,48.5,51.5
E01014487,48.5,51.5
E01014523,48.5,51.5
E01014654,48.5,51.5
E01014786,48.5,51.5
E01014982,48.5,51.5
E01022156,48.5,51.5
E01022123,48.5,51.5
E01022321,48.5,51.5
E01034806,48.5,51.5
E01029094,48.5,51.5
E01035123,48.5,51.5
E01012349,48.4,51.6
E01035187,48.4,51.6
E01020632,48.4,51.6
E01034499,48.4,51.6
E01027432,48.4,51.6
E01008409,48.4,51.6
E01008360,48.4,51.6
E01008666,48.4,51.6
E01008755,48.4,51.6
E01012385,48.4,51.6
E01012457,48.4,51.6
E01012629,48.4,51.6
E01012669,48.4,51.6
E01018483,48.4,51.6
E01018445,48.4,51.6
E01018561,48.4,51.6
E01019122,48.4,51.6
E01019374,48.4,51.6
E01024878,48.4,51.6
E01004766,48.4,51.6
E01005297,48.4,51.6
E01005429,48.4,51.6
E01033981,48.4,51.6
E01005632,48.4,51.6
E01032915,48.4,51.6
E01006023,48.4,51.6
E01006832,48.4,51.6
E01027775,48.4,51.6
E01007495,48.4,51.6
E01007800,48.4,51.6
E01007732,48.4,51.6
E01007914,48.4,51.6
E01011003,48.4,51.6
E01011374,48.4,51.6
E01011669,48.4,51.6
E01011838,48.4,51.6
E01011819,48.4,51.6
E01011906,48.4,51.6
E01013874,48.4,51.6
E01027209,48.4,51.6
E01019542,48.4,51.6
E01019569,48.4,51.6
E01019824,48.4,51.6
E01025713,48.4,51.6
E01025849,48.4,51.6
E01028083,48.4,51.6
E01028263,48.4,51.6
E01014051,48.4,51.6
