LSOA code,1 car or van in household,2 cars or vans in household,3 or more cars or vans in household,No cars or vans in household
E01015317,38.63636364,37.35795455,10.22727273,13.77840909
E01015318,43.90896921,30.38821954,7.898259705,17.80455154
E01015319,45.59099437,33.39587242,10.31894934,10.69418386
E01015320,40.26745914,35.95839525,13.67013373,10.10401189
E01015321,41.57754011,23.93048128,11.09625668,23.39572193
E01015322,39.34911243,37.86982249,11.98224852,10.79881657
E01015323,36.21533442,39.47797716,15.00815661,9.298531811
E01015324,44.01154401,31.74603175,9.668109668,14.57431457
E01015325,39.11111111,38.07407407,14.51851852,8.296296296
E01015326,47.66584767,21.86732187,8.968058968,21.4987715
E01015327,43.63852556,27.70511296,7.609988109,21.04637337
E01015328,50.81967213,16.08606557,4.918032787,28.17622951
E01015329,45.89442815,30.79178886,9.824046921,13.48973607
E01015330,38.11369509,30.62015504,13.04909561,18.21705426
E01015331,49.51361868,21.692607,4.6692607,24.12451362
E01015332,42.52077562,32.13296399,11.21883657,14.12742382
E01015333,39.82300885,34.36578171,14.60176991,11.20943953
E01015334,40.72022161,30.19390582,13.71191136,15.37396122
E01015335,39.80309423,33.61462729,14.34599156,12.23628692
E01015336,40.16736402,34.30962343,12.83124128,12.69177127
E01015337,41.62371134,35.82474227,9.536082474,13.01546392
E01015338,43.66543665,15.62115621,7.257072571,33.45633456
E01015339,42.36526946,27.24550898,8.532934132,21.85628743
E01015340,41.85733513,33.3781965,9.959623149,14.80484522
E01015341,43.06839187,23.65988909,8.31792976,24.95378928
E01015342,37.07165109,38.78504673,16.51090343,7.632398754
E01015343,38.47328244,32.51908397,11.14503817,17.86259542
E01015344,40.12987013,38.05194805,13.63636364,8.181818182
E01015345,41.09772423,25.0334672,12.58366801,21.28514056
E01015346,43.75917768,23.05433186,12.18795888,20.99853157
E01015348,37.85900783,34.59530026,15.53524804,12.01044386
E01015349,46.66666667,28.36879433,10.92198582,14.04255319
E01015350,37.00787402,37.16535433,15.27559055,10.5511811
E01015351,42.97385621,37.41830065,11.2745098,8.333333333
E01015352,49.92199688,34.4773791,8.424336973,7.176287051
E01015353,42.8,30.2,12.8,14.2
E01015354,49.09847434,29.54230236,11.51178918,9.847434119
E01015355,42.3943662,33.09859155,10.98591549,13.52112676
E01015356,40.27355623,29.78723404,14.58966565,15.34954407
E01015357,46,21.71428571,7,25.28571429
E01015358,38.875,31.875,11.75,17.5
E01015359,45.37157757,21.38200782,7.822685789,25.42372881
E01015360,36.29402757,31.24042879,19.1424196,13.32312404
E01015361,39.32384342,34.51957295,9.964412811,16.19217082
E01015362,42.1875,31.47321429,12.27678571,14.0625
E01015363,44.00584795,32.60233918,9.649122807,13.74269006
E01015364,41.6426513,34.870317,12.1037464,11.3832853
E01015365,47.89473684,22.5,5.921052632,23.68421053
E01015366,49.31650894,21.13564669,5.257623554,24.29022082
E01015367,46.40743872,9.044801352,1.690617075,42.85714286
E01015368,51.85185185,16.95906433,2.826510721,28.3625731
E01015369,55.32359081,17.01461378,3.131524008,24.5302714
E01015370,52.49376559,27.30673317,7.356608479,12.84289277
E01015371,49.87373737,11.48989899,2.398989899,36.23737374
E01015372,46.877602,10.99084097,0.832639467,41.29891757
E01015373,42.77456647,28.32369942,9.971098266,18.93063584
E01015374,43.27309237,18.87550201,10.64257028,27.20883534
E01015375,40.40660737,21.72808132,9.656925032,28.20838628
E01015376,42.44274809,27.78625954,12.67175573,17.09923664
E01015377,43.53312303,30.9148265,7.728706625,17.82334385
E01015378,40.12251149,33.53751914,11.48545176,14.85451761
E01015379,36.49484536,32.98969072,15.05154639,15.46391753
E01015380,39.24380704,33.89830508,16.16688396,10.69100391
E01015381,41.93548387,29.33947773,12.74961598,15.97542243
E01015382,51.71102662,29.27756654,7.73130545,11.28010139
E01015383,44.55882353,29.55882353,10.58823529,15.29411765
E01015384,40.12345679,28.18930041,16.87242798,14.81481481
E01015385,39.79848866,26.5743073,9.19395466,24.43324937
E01015386,47.58454106,17.63285024,4.589371981,30.19323671
E01015387,47.21804511,29.77443609,9.92481203,13.08270677
E01015388,38.7755102,34.28571429,15.51020408,11.42857143
E01015389,45.49483013,34.41654357,9.305760709,10.78286558
E01015390,45.40750323,23.4152652,4.657179819,26.52005175
E01015391,44.48051948,32.95454545,11.2012987,11.36363636
E01015392,44.60856721,28.06499261,8.271787297,19.05465288
E01015393,41.40480591,28.46580407,14.41774492,15.7116451
E01015394,39.87730061,36.96319018,13.65030675,9.509202454
E01015395,41.35893648,29.54209749,10.6351551,18.46381093
E01015396,30.29827316,40.34536892,21.97802198,7.37833595
E01015397,24.38095238,49.71428571,22.0952381,3.80952381
E01015398,28.46003899,46.78362573,19.10331384,5.653021442
E01015399,31.36645963,35.86956522,19.09937888,13.66459627
E01015400,27.41433022,44.70404984,20.09345794,7.788161994
E01015401,35.63579278,32.65306122,20.09419152,11.61695447
E01015402,43.41801386,21.47806005,11.20092379,23.90300231
E01015403,57.50708215,15.48630784,2.171860246,24.83474976
E01015404,45.00574053,32.37657865,12.85878301,9.758897819
E01015405,44.4015444,35.77863578,12.22651223,7.593307593
E01015406,41.6,33.73333333,14.66666667,10
E01015407,39.20634921,35.55555556,10.47619048,14.76190476
E01015408,39.14421553,41.2044374,11.09350238,8.557844691
E01015409,50.67340067,25.75757576,9.259259259,14.30976431
E01015410,43.68340944,33.94216134,11.26331811,11.11111111
E01015411,37.47680891,37.84786642,17.2541744,7.421150278
E01015412,28.74493927,44.53441296,22.26720648,4.453441296
E01015413,41.99683043,33.28050713,9.825673534,14.89698891
E01015414,40.31563845,34.00286944,11.47776184,14.20373027
E01015415,46.26865672,22.3880597,5.223880597,26.11940299
E01015416,38.61940299,36.38059701,13.80597015,11.19402985
E01015417,41.58878505,30.0623053,10.43613707,17.91277259
E01015418,43.63376252,34.62088698,10.72961373,11.01573677
E01015419,40.32869785,38.9380531,11.63084703,9.102402023
E01015420,39.7037037,30.22222222,12.2962963,17.77777778
E01015421,41.19402985,31.04477612,13.43283582,14.32835821
E01015422,39.45249597,40.57971014,13.04347826,6.92431562
E01015424,45.6,28.64,9.6,16.16
E01015425,42.83185841,31.50442478,15.22123894,10.44247788
E01015426,42.13286713,27.27272727,11.88811189,18.70629371
E01015427,44.53004622,33.12788906,8.166409861,14.17565485
E01015428,42.7238806,33.58208955,11.4738806,12.22014925
E01015429,44.79768786,26.01156069,11.84971098,17.34104046
E01015430,43.29159213,22.54025045,9.481216458,24.68694097
E01015431,32.92978208,43.09927361,18.88619855,5.084745763
E01015432,40.99868594,37.0565046,12.74638633,9.198423127
E01015433,34.4,39.52,21.44,4.64
E01015434,35.65088757,39.9408284,17.15976331,7.24852071
E01015435,40.9731114,40.9731114,11.26760563,6.786171575
E01015436,35.39019964,37.74954628,19.41923775,7.441016334
E01015437,35.60311284,39.49416342,18.48249027,6.420233463
E01015438,43.32810047,33.28100471,12.40188383,10.98901099
E01015439,43.55263158,28.28947368,10,18.15789474
E01015440,40,34.07821229,12.06703911,13.8547486
E01015441,40.969163,24.66960352,8.920704846,25.44052863
E01015442,42.84023669,22.6035503,9.230769231,25.32544379
E01015443,41.15523466,30.2045728,12.755716,15.88447653
E01015444,41.08635097,32.17270195,12.11699164,14.62395543
E01015445,41.41025641,33.20512821,16.41025641,8.974358974
E01015446,36.84210526,28.42105263,12.93233083,21.80451128
E01015447,37.86127168,40.75144509,12.13872832,9.248554913
E01015448,43.82911392,33.38607595,11.55063291,11.23417722
E01015449,44.13333333,23.33333333,11.33333333,21.2
E01015450,39.73799127,33.33333333,15.13828239,11.79039301
E01015451,36.34969325,34.35582822,16.10429448,13.19018405
E01015452,38.16067653,31.92389006,12.79069767,17.12473573
E01015453,53.17073171,22.92682927,5.756097561,18.14634146
E01015454,47.73445732,26.55426765,7.481559536,18.22971549
E01015455,38.46994536,36.39344262,12.56830601,12.56830601
E01015456,43.72670807,21.98757764,10.0621118,24.22360248
E01015457,47.22222222,28.33333333,9.222222222,15.22222222
E01015458,30.29850746,49.10447761,15.82089552,4.776119403
E01015459,36.44278607,38.43283582,18.53233831,6.592039801
E01015460,44.12153236,27.21268164,6.605019815,22.06076618
E01015461,44.47513812,26.38121547,9.254143646,19.88950276
E01015462,40.65620542,31.95435093,9.843081312,17.54636234
E01015463,43.07304786,35.5163728,10.32745592,11.08312343
E01015464,31.93641618,43.93063584,17.19653179,6.936416185
E01015465,45.23809524,23.14814815,5.423280423,26.19047619
E01015466,45.69620253,21.39240506,10,22.91139241
E01015471,39.67517401,43.387471,11.25290023,5.684454756
E01015473,30.06535948,41.17647059,21.96078431,6.797385621
E01015475,41.53846154,15.8041958,3.076923077,39.58041958
E01015477,47.40437158,14.89071038,3.961748634,33.7431694
E01015478,42.83646889,26.19392185,7.525325615,23.44428365
E01015479,46.17142857,26.85714286,9.6,17.37142857
E01015480,40.07633588,17.55725191,3.435114504,38.93129771
E01015481,39.84063745,36.25498008,8.23373174,15.67065073
E01015482,40.50387597,37.20930233,12.79069767,9.496124031
E01015483,44.20062696,29.93730408,11.12852665,14.73354232
E01015484,40.96,33.12,10.24,15.68
E01015485,46.42313546,34.24657534,8.523592085,10.80669711
E01015486,44.92753623,29.62962963,10.30595813,15.13687601
E01015487,40.9015025,36.39398998,13.18864775,9.515859766
E01015488,40.61068702,21.52671756,8.091603053,29.77099237
E01015489,37.52276867,38.43351548,16.21129326,7.832422587
E01015490,45.62383613,35.00931099,9.310986965,10.05586592
E01015491,40.71942446,18.99280576,6.043165468,34.24460432
E01015492,44.82109228,27.68361582,7.344632768,20.15065913
E01015493,45.04748982,21.70963365,4.20624152,29.03663501
E01015494,42.95154185,16.40969163,2.753303965,37.88546256
E01015496,48.01444043,16.96750903,2.767749699,32.25030084
E01015497,50.07092199,20.70921986,4.255319149,24.96453901
E01015498,50.46113307,28.19499341,7.114624506,14.22924901
E01015499,36.34651601,43.12617702,15.63088512,4.896421846
E01015500,47.07692308,31.53846154,9.230769231,12.15384615
E01015501,38.83495146,39.41747573,13.39805825,8.349514563
E01015502,47.07792208,27.27272727,6.493506494,19.15584416
E01015503,46.07679466,21.03505843,4.173622705,28.71452421
E01015504,37.81676413,38.791423,16.37426901,7.01754386
E01015505,46.85628743,30.83832335,7.335329341,14.97005988
E01015506,42.38095238,21.58730159,9.365079365,26.66666667
E01015507,39.52380952,16.03174603,5.555555556,38.88888889
E01015508,41.16719243,21.4511041,5.993690852,31.38801262
E01015509,48.43304843,22.79202279,7.407407407,21.36752137
E01015510,40.89306698,16.68625147,5.405405405,37.01527615
E01015511,45.68965517,20.68965517,6.465517241,27.15517241
E01015512,34.7107438,43.96694215,16.36363636,4.958677686
E01015513,45.41353383,33.98496241,8.120300752,12.48120301
E01015514,42.61036468,34.16506718,11.13243762,12.09213052
E01015515,38.01369863,42.80821918,11.64383562,7.534246575
E01015516,41.23376623,22.56493506,10.38961039,25.81168831
E01015517,45.09803922,29.71342383,9.351432881,15.83710407
E01015518,33.83458647,45.30075188,16.72932331,4.135338346
E01015519,43.10344828,22.12643678,11.06321839,23.70689655
E01015520,37.67123288,31.84931507,11.98630137,18.49315068
E01015521,34.44108761,44.25981873,15.86102719,5.438066465
E01015522,41.02564103,36.37820513,8.653846154,13.94230769
E01015523,36.44067797,35.4519774,15.25423729,12.85310734
E01015524,46.90831557,29.21108742,11.51385928,12.36673774
E01015525,42.13649852,36.94362018,12.90801187,8.011869436
E01015526,40.72847682,36.9205298,12.25165563,10.09933775
E01015527,46.13050076,24.73444613,12.29135053,16.84370258
E01015528,41.82217344,21.73435785,5.708013172,30.73545554
E01015529,43.04538799,26.79355783,11.42020498,18.74084919
E01015530,40.43848965,24.84774665,9.257003654,25.45676005
E01015532,42.66467066,29.79041916,8.083832335,19.46107784
E01015533,42.02682563,32.93591654,10.73025335,14.30700447
E01015534,47.69094139,19.27175844,4.174067496,28.86323268
E01015535,42.97142857,36.45714286,8.114285714,12.45714286
E01015537,38.9133627,21.87958884,6.607929515,32.59911894
E01015538,39.47368421,14.47368421,4.90430622,41.14832536
E01015539,47.12643678,20.68965517,7.553366174,24.63054187
E01015540,41.69054441,17.76504298,7.163323782,33.38108883
E01015541,40.73071719,15.96752368,5.683355886,37.61840325
E01015542,42.54143646,19.7053407,7.918968692,29.83425414
E01015543,39.85074627,26.86567164,8.805970149,24.47761194
E01015544,39.48787062,15.76819407,4.312668464,40.43126685
E01015545,36.01756955,16.39824305,3.221083455,44.36310395
E01015546,40.72524407,15.06276151,3.347280335,40.86471409
E01015547,28.63247863,44.15954416,21.79487179,5.413105413
E01015548,30.94867807,39.9688958,24.26127527,4.821150855
E01015549,39.09224012,33.96778917,13.90922401,13.03074671
E01015550,45.20231214,29.94219653,8.670520231,16.1849711
E01015551,38.6039886,36.60968661,13.24786325,11.53846154
E01015552,34.56521739,35.2173913,13.15217391,17.06521739
E01015553,41.45616642,32.09509658,12.33283804,14.11589896
E01015554,36.82487725,29.4599018,12.92962357,20.78559738
E01015555,43.87755102,25.65597668,9.766763848,20.69970845
E01015556,40.05934718,36.64688427,11.12759644,12.16617211
E01015557,43.58655044,32.75217933,13.20049813,10.4607721
E01015558,42.3566879,17.03821656,8.121019108,32.48407643
E01015559,41.21306376,31.57076205,12.44167963,14.77449456
E01015560,38.36930456,38.36930456,10.91127098,12.3501199
E01015561,46.83544304,31.50492264,9.282700422,12.3769339
E01015562,36.65008292,42.95190713,9.950248756,10.44776119
E01015563,41.59733777,40.43261231,13.31114809,4.65890183
E01015564,41.57303371,36.59711075,14.28571429,7.544141252
E01015565,41.42857143,31.11111111,12.85714286,14.6031746
E01015566,46.76470588,35.14705882,10.14705882,7.941176471
E01015567,49.44444444,28.47222222,7.361111111,14.72222222
E01015568,44.41591784,28.88318357,7.958921694,18.74197689
E01015569,40.69952305,25.11923688,8.426073132,25.75516693
E01015570,38.21917808,16.57534247,5.479452055,39.7260274
E01015571,44.08602151,31.49001536,10.29185868,14.13210445
E01015572,37.5984252,18.30708661,4.921259843,39.17322835
E01015573,38.03418803,17.41452991,2.670940171,41.88034188
E01015574,45.16640254,28.68462758,9.667194929,16.48177496
E01015575,39.08730159,16.26984127,5.357142857,39.28571429
E01015576,39.20118343,27.66272189,9.467455621,23.66863905
E01015578,48.93617021,18.18181818,5.222437137,27.65957447
E01015579,45.89928058,26.61870504,7.050359712,20.43165468
E01015580,39.81042654,34.28120063,8.530805687,17.37756714
E01015581,38.6259542,33.12977099,14.96183206,13.28244275
E01015582,48.73853211,22.93577982,7.110091743,21.21559633
E01015584,47.30354391,28.65947612,12.01848998,12.01848998
E01015585,41.83796856,34.09915357,12.93833132,11.12454655
E01015586,45.81993569,33.11897106,11.09324759,9.967845659
E01015587,41.77362894,26.72112019,8.284714119,23.22053676
E01015588,37.51705321,34.3792633,17.87175989,10.2319236
E01015589,31.96405648,42.87548139,20.15404365,5.006418485
E01015590,37.69470405,37.22741433,15.10903427,9.968847352
E01015591,40,32.10084034,12.43697479,15.46218487
E01015592,46.43423138,23.4548336,4.912836767,25.19809826
E01015593,39.42307692,22.75641026,5.128205128,32.69230769
E01015594,48.47826087,17.82608696,4.130434783,29.56521739
E01015595,43.07909605,16.8079096,3.248587571,36.86440678
E01015596,51.31147541,20.32786885,5.245901639,23.1147541
E01015597,45.58139535,15.65891473,3.565891473,35.19379845
E01015598,41.60125589,33.59497645,10.98901099,13.81475667
E01015599,35.75920934,8.625336927,1.347708895,54.26774483
E01015600,39.58333333,13.02083333,4.861111111,42.53472222
E01015601,39.3220339,16.61016949,9.322033898,34.74576271
E01015603,39.1198044,13.69193154,4.156479218,43.03178484
E01015604,43.90243902,15.94746717,5.065666041,35.08442777
E01015605,39.65517241,20.84639498,10.81504702,28.68338558
E01015606,45.57823129,27.34693878,10.47619048,16.59863946
E01015607,44.28383706,17.87122208,3.810775296,34.03416557
E01015608,47.13178295,21.70542636,6.976744186,24.18604651
E01015609,43.92803598,16.34182909,4.347826087,35.38230885
E01015610,46.7114094,22.41610738,2.953020134,27.91946309
E01015612,42.93361884,10.06423983,2.997858672,44.00428266
E01015613,50.53272451,17.19939117,3.805175038,28.46270928
E01015614,51.15740741,23.26388889,6.018518519,19.56018519
E01015615,45.18317503,18.72455902,6.919945726,29.17232022
E01015616,40.07633588,17.30279898,4.707379135,37.91348601
E01015617,38.6327504,36.72496025,17.17011129,7.47217806
E01015618,36.07476636,35.14018692,15.70093458,13.08411215
E01015619,42.57731959,27.11340206,9.278350515,21.03092784
E01015620,39.45355191,38.03278689,13.33333333,9.180327869
E01015622,48.77192982,19.64912281,3.421052632,28.15789474
E01015623,45.26588846,25.55123217,5.058365759,24.12451362
E01015624,46.30136986,22.87671233,4.794520548,26.02739726
E01015626,50.0952381,36.95238095,5.714285714,7.238095238
E01015627,36.67953668,35.00643501,19.04761905,9.266409266
