LSOA code,Less than 5km,5km to less than 20km,20km to less than 40km,40km and over,"Works mainly at an offshore installation, in no fixed place, or outside the UK",Works mainly from home
E01000357,17.40331492,25,2.900552486,1.519337017,13.25966851,39.91712707
E01000358,16.62468514,22.5440806,3.274559194,0.377833753,16.62468514,40.55415617
E01000359,17.36334405,23.47266881,3.054662379,0.964630225,13.18327974,41.96141479
E01000360,16.73684211,24.42105263,4.526315789,0.842105263,17.15789474,36.31578947
E01000361,19.28994083,21.06508876,2.721893491,0.710059172,17.63313609,38.57988166
E01000362,17.03296703,21.42857143,4.395604396,1.538461538,16.26373626,39.34065934
E01000363,18.41397849,21.50537634,3.629032258,0.537634409,16.80107527,39.11290323
E01000364,17.37032569,22.19541616,6.755126659,1.447527141,17.85283474,34.3787696
E01000365,18.30985915,23.43149808,4.225352113,0.768245839,16.51728553,36.74775928
E01000366,14.44954128,23.50917431,4.013761468,1.490825688,12.2706422,44.26605505
E01000367,22.88911495,26.04272635,7.629704985,2.238046796,17.39572737,23.80467955
E01000368,23.87267905,23.60742706,7.957559682,0.530503979,17.77188329,26.25994695
E01000369,18.71275328,23.83790226,5.840286055,0.834326579,18.59356377,32.18116806
E01000370,16.93333333,21.6,4.266666667,1.333333333,16.53333333,39.33333333
E01000371,18.94484412,23.14148681,5.87529976,1.678657074,18.22541966,32.13429257
E01000372,22.65943012,23.88059701,5.970149254,2.035278155,20.89552239,24.55902307
E01000373,17.7672956,28.77358491,10.22012579,2.830188679,13.67924528,26.72955975
E01000374,18.78881988,25,9.782608696,1.242236025,20.1863354,25
E01000375,16.21376812,23.82246377,9.692028986,0.452898551,18.11594203,31.70289855
E01000376,19.12943872,23.13860252,6.529209622,1.489117984,18.21305842,31.50057274
E01000377,16.93989071,21.72131148,7.513661202,1.366120219,16.80327869,35.6557377
E01000379,15.84948689,20.18244014,8.89395667,1.140250855,15.27936146,38.65450399
E01000380,23.00981461,25.19083969,7.524536532,1.308615049,17.55725191,25.4089422
E01000381,19.02097902,25.17482517,3.356643357,1.118881119,16.36363636,34.96503497
E01000382,15.47464239,20.54616385,3.381014304,1.300390117,14.4343303,44.86345904
E01000383,15.86867305,25.99179207,4.924760602,0.957592339,18.74145007,33.51573187
E01000384,13.37946943,25.25951557,4.959630911,1.038062284,15.34025375,40.02306805
E01000385,19.18951132,30.63170441,6.793802145,1.191895113,19.07032181,23.1227652
E01000386,16.48177496,27.73375594,5.071315372,1.584786054,21.71156894,27.41679873
E01000387,13.49206349,22.88359788,3.439153439,0.661375661,17.46031746,42.06349206
E01000388,17.39766082,21.92982456,3.50877193,0.877192982,16.8128655,39.47368421
E01000389,15.90628853,21.20838471,3.82244143,0.863131936,13.93341554,44.26633785
E01000390,19.01743265,20.28526149,2.694136292,1.267828843,17.11568938,39.61965135
E01000391,19.72942503,26.04284104,2.705749718,0.789177001,18.48928974,32.24351747
E01000392,17.73049645,27.65957447,2.938196555,1.418439716,19.14893617,31.10435664
E01000393,15.94036697,22.93577982,3.899082569,1.26146789,15.94036697,40.02293578
E01000394,17.11366539,20.94508301,3.959131545,1.021711367,15.3256705,41.63473819
E01000395,15.94936709,25.69620253,2.658227848,0.253164557,17.72151899,37.72151899
E01000396,17.87122208,23.39027595,2.628120894,1.445466491,15.90013141,38.76478318
E01000398,20.44198895,29.00552486,3.314917127,0.690607735,17.67955801,28.86740331
E01000399,16.9250646,25.32299742,2.713178295,1.033591731,17.3126615,36.69250646
E01000400,17.29032258,30.06451613,2.064516129,0.903225806,16.38709677,33.29032258
E01000401,19.53428202,29.49547219,2.716688228,0.905562743,19.1461837,28.20181113
E01000402,25.48476454,22.57617729,6.232686981,1.108033241,18.14404432,26.45429363
E01000403,20.44310171,25.17623364,8.257804632,1.711983887,16.6163142,27.79456193
E01000404,19.74584555,27.66373412,8.211143695,2.248289345,16.71554252,25.41544477
E01000405,19.38911023,27.75564409,6.640106242,2.656042497,18.06108898,25.49800797
E01000406,17.46606335,25.70135747,6.334841629,0.995475113,18.64253394,30.85972851
E01000407,17.07048458,22.90748899,7.378854626,0.440528634,16.18942731,36.01321586
E01000408,20.14218009,27.01421801,5.450236967,2.369668246,17.77251185,27.25118483
E01000409,18.2735426,24.88789238,2.35426009,1.457399103,16.92825112,36.09865471
E01000410,15.45352744,28.55543113,2.015677492,0.559910414,19.48488242,33.93057111
E01000411,18.36461126,24.26273458,2.010723861,2.010723861,19.83914209,33.51206434
E01000412,16.07142857,28.1512605,2.415966387,0.840336134,18.69747899,33.82352941
E01000413,18,28.71428571,2.285714286,1.142857143,19.42857143,30.42857143
E01000414,16.92139738,25.98253275,3.27510917,0.436681223,17.2489083,36.13537118
E01000415,16.62049861,24.3767313,1.523545706,1.385041551,19.25207756,36.84210526
E01000416,17.82312925,30.74829932,6.12244898,2.448979592,21.76870748,21.08843537
E01000417,16.36141636,25.51892552,3.540903541,0.732600733,18.68131868,35.16483516
E01000418,17.98107256,28.18086225,3.680336488,1.577287066,18.50683491,30.07360673
E01000419,20.28776978,22.15827338,2.877697842,0.71942446,20.14388489,33.81294964
E01000420,20.27210884,26.12244898,4.62585034,1.632653061,17.95918367,29.3877551
E01000421,19.22043011,20.69892473,2.150537634,1.209677419,16.53225806,40.18817204
E01000422,22.43816254,28.62190813,4.770318021,1.236749117,19.25795053,23.67491166
E01000423,11.06719368,24.90118577,2.898550725,1.317523057,13.57048748,46.24505929
E01000424,14.20323326,20.66974596,2.193995381,0.577367206,10.16166282,52.19399538
E01000425,14.5,23.25,1.75,1.5,13.125,45.875
E01000426,14.31693989,27.21311475,2.076502732,1.420765027,13.98907104,40.98360656
E01000427,16.28664495,28.77307275,1.628664495,0.977198697,16.06948969,36.26492942
E01000428,17.37089202,30.28169014,3.169014085,1.17370892,11.50234742,36.50234742
E01000429,23.37482711,26.00276625,10.65006916,1.521438451,17.01244813,21.4384509
E01000430,17.40442656,24.44668008,11.46881288,1.911468813,16.90140845,27.86720322
E01000431,21.02040816,26.32653061,8.571428571,2.244897959,17.95918367,23.87755102
E01000433,20.82324455,24.33414044,9.927360775,1.81598063,20.94430993,22.15496368
E01000434,23.90029326,26.09970674,8.211143695,1.319648094,20.08797654,20.38123167
E01000435,21.23493976,23.34337349,5.873493976,1.355421687,17.46987952,30.72289157
E01000436,17.80346821,21.84971098,3.583815029,0.578034682,17.4566474,38.7283237
E01000437,21.37834037,21.23769339,5.063291139,0.843881857,18.8466948,32.63009845
E01000438,21.49178255,24.02022756,5.941845765,1.137800253,17.44627054,29.96207332
E01000439,23.83900929,22.44582043,7.120743034,1.857585139,20.27863777,24.45820433
E01000440,20.76583211,24.00589102,3.82916053,1.17820324,16.49484536,33.72606775
E01000441,22.05128205,21.92307692,3.461538462,1.025641026,21.15384615,30.38461538
E01000442,20.19583843,23.13341493,4.283965728,0.856793146,17.25826193,34.27172583
E01000443,15.45595054,22.8748068,3.400309119,1.081916538,17.31066461,39.8763524
E01000444,12.0576671,20.05242464,5.897771953,1.048492792,12.5819135,48.36173001
E01000445,12.18274112,20.43147208,3.807106599,1.269035533,14.21319797,48.0964467
E01000446,15.53166069,22.9390681,4.659498208,0.238948626,15.41218638,41.21863799
E01000447,14.12322275,19.52606635,5.023696682,0.568720379,12.60663507,48.15165877
E01000448,10.60842434,23.71294852,2.964118565,1.404056162,11.2324493,50.07800312
E01000449,15.16452074,19.45636624,5.436337625,0.715307582,8.86981402,50.35765379
E01000450,19.47004608,28.4562212,2.995391705,1.152073733,18.20276498,29.7235023
E01000451,19.71830986,25.02708559,3.033586132,1.408450704,15.49295775,35.31960997
E01000452,19.94917408,24.01524778,2.92249047,0.889453621,17.78907243,34.43456163
E01000453,18.94736842,23.94736842,3.815789474,0.789473684,16.31578947,36.18421053
E01000454,22.52252252,25.86872587,3.732303732,0.900900901,15.7014157,31.27413127
E01000455,19.55307263,24.91620112,3.575418994,0.893854749,17.87709497,33.18435754
E01000456,18.51851852,22.35939643,2.880658436,1.09739369,15.36351166,39.78052126
E01000457,14.91557223,24.76547842,3.377110694,1.407129456,13.32082552,42.21388368
E01000458,15.47445255,17.66423358,3.065693431,1.02189781,13.28467153,49.48905109
E01000459,19.39759036,20.60240964,2.289156627,0.361445783,14.21686747,43.13253012
E01000460,13.28,20.96,1.76,0.96,12,51.04
E01000461,14.65838509,21.24223602,4.844720497,0.621118012,13.29192547,45.34161491
E01000462,13.5078534,25.23560209,2.931937173,1.67539267,14.97382199,41.67539267
E01000463,13.08411215,26.79127726,1.713395639,0.778816199,14.64174455,42.99065421
E01000464,22.27272727,29.39393939,5.303030303,1.363636364,22.27272727,19.39393939
E01000465,24.89683631,30.12379642,5.364511692,1.5130674,19.39477304,18.70701513
E01000466,18.48852901,30.2294197,5.668016194,2.024291498,21.59244265,21.99730094
E01000467,15.72413793,35.5862069,6.620689655,0.965517241,17.79310345,23.31034483
E01000468,13.515625,34.921875,5.15625,1.875,21.015625,23.515625
E01000469,14.02660218,34.09915357,7.013301088,1.571946796,18.13784764,25.15114873
E01000470,22.57425743,30.4950495,5.544554455,2.574257426,18.81188119,20
E01000471,35.12623491,29.85729967,1.866081229,2.085620198,17.89242591,13.17233809
E01000472,24.44626743,29.86054143,2.461033634,0.656275636,16.24282199,26.33305989
E01000473,38.91472868,25.03875969,1.627906977,1.240310078,13.72093023,19.45736434
E01000474,44.27412083,25.7889991,1.623083859,1.352569883,14.78809739,12.17312894
E01000475,32.84169125,25.76204523,1.868239921,1.573254671,17.30580138,20.64896755
E01000476,41.81313599,24.42183164,1.942645698,1.202590194,18.59389454,12.02590194
E01000477,40.67226891,24.03361345,1.176470588,1.512605042,20.50420168,12.10084034
E01000478,38.21815154,21.81515404,1.165695254,1.831806828,16.81931724,20.1498751
E01000479,18.91551072,25.22068096,1.387137453,1.765447667,15.51071879,37.20050441
E01000480,17.17171717,25.12626263,2.398989899,0.757575758,18.81313131,35.73232323
E01000481,22.42990654,27.77036048,0.934579439,0.801068091,16.95594126,31.10814419
E01000483,24.77302205,28.79377432,1.945525292,1.556420233,23.21660182,19.71465629
E01000484,20.16460905,26.61179698,1.920438957,1.234567901,22.49657064,27.57201646
E01000485,19.91404011,25.21489971,1.719197708,0.716332378,24.35530086,28.08022923
E01000486,18.78238342,23.1865285,2.720207254,0.647668394,19.30051813,35.3626943
E01000487,19.50672646,23.99103139,2.35426009,1.00896861,24.88789238,28.25112108
E01000488,17.8529755,20.77012835,0.700116686,0.350058343,12.48541424,47.84130688
E01000489,17.55005889,23.20376914,2.355712603,0.23557126,13.19199058,43.46289753
E01000490,15.36926148,19.86027944,0.798403194,1.097804391,11.17764471,51.69660679
E01000491,15.25753158,21.08843537,0.777453839,0.680272109,10.20408163,51.99222546
E01000492,19.31464174,17.75700935,0.778816199,1.401869159,10.74766355,50
E01000493,15.10611735,17.10362047,1.123595506,0.74906367,11.98501873,53.93258427
E01000494,14.35768262,21.7884131,1.385390428,1.511335013,11.58690176,49.37027708
E01000495,14.1439206,23.82133995,0.992555831,0.372208437,13.5235732,47.14640199
E01000497,23.16950853,29.6890672,2.306920762,1.404212638,21.86559679,21.56469408
E01000498,31.4516129,21.93548387,1.451612903,1.290322581,29.19354839,14.67741935
E01000499,22.14854111,29.44297082,1.061007958,1.724137931,21.35278515,24.27055703
E01000501,24.58823529,24.23529412,2.117647059,0.705882353,21.05882353,27.29411765
E01000502,17.92065663,26.8125855,1.094391245,0.683994528,23.11901505,30.36935705
E01000503,19.89189189,25.94594595,1.621621622,2.162162162,23.56756757,26.81081081
E01000504,13.96588486,26.65245203,0.959488273,0.639658849,15.24520256,42.53731343
E01000505,19.7740113,25.84745763,1.129943503,1.553672316,17.37288136,34.3220339
E01000506,22.02304738,30.4737516,0.768245839,0.896286812,22.66325224,23.17541613
E01000507,19.1292876,24.6701847,1.055408971,0.263852243,18.99736148,35.88390501
E01000508,21.69197397,29.93492408,2.494577007,0.759219089,25.05422993,20.06507592
E01000509,20.87542088,26.5993266,1.851851852,2.02020202,30.13468013,18.51851852
E01000510,19.35483871,26.09970674,2.639296188,1.46627566,30.20527859,20.23460411
E01000511,22.11668928,27.40841248,1.492537313,0.678426052,23.47354138,24.83039349
E01000512,15.375,24,0.875,0.625,18.125,41
E01000513,21.56862745,22.74509804,2.614379085,1.437908497,24.44444444,27.18954248
E01000514,19.13814956,27.62991128,1.774397972,2.027883397,26.74271229,22.6869455
E01000515,20.70534699,28.89647327,1.820250284,1.592718999,24.23208191,22.75312856
E01000516,18.18181818,25.35446205,1.918265221,1.75145955,23.51959967,29.27439533
E01000517,16.12483745,23.53706112,2.080624187,2.210663199,23.66710013,32.37971391
E01000518,23.28618063,25.78890098,1.849836779,1.741022851,27.74755169,19.58650707
E01000519,18.82845188,24.79079498,1.255230126,0.836820084,31.17154812,23.11715481
E01000520,19.86486486,26.21621622,1.081081081,0.810810811,24.59459459,27.43243243
E01000521,31.56182213,27.22342733,1.409978308,1.301518438,20.4989154,18.00433839
E01000522,27.83751493,22.46117085,0.955794504,0.836320191,24.25328554,23.65591398
E01000523,24.04317959,25.71148184,1.57016683,0.981354269,22.66928361,25.02453386
E01000524,24.88218662,27.4269557,1.979264844,1.319509896,21.30065975,23.09142319
E01000525,23.91559203,27.31535756,1.172332943,1.289566237,19.92966002,26.37749121
E01000526,28.30409357,23.97660819,1.286549708,1.637426901,23.85964912,20.93567251
E01000527,24.93112948,28.51239669,1.101928375,1.652892562,21.7630854,22.03856749
E01000528,24.00530504,29.04509284,1.061007958,1.061007958,19.76127321,25.066313
E01000530,17.16101695,19.38559322,0.31779661,0.847457627,13.66525424,48.62288136
E01000531,17.96060255,21.55272306,1.390498262,0.347624565,17.84472769,40.90382387
E01000532,17.24550898,20.71856287,1.556886228,0.598802395,12.5748503,47.30538922
E01000533,22.30685528,24.26550598,1.741022851,1.088139282,19.695321,30.9031556
E01000534,17.43315508,22.99465241,1.176470588,0.855614973,15.29411765,42.2459893
E01000535,20.26768642,23.42256214,1.242829828,1.242829828,17.208413,36.61567878
E01000536,21.11716621,19.89100817,3.133514986,1.907356948,10.35422343,43.59673025
E01000538,17.42021277,20.4787234,3.989361702,2.659574468,13.56382979,41.88829787
E01000539,13.50993377,20.39735099,1.986754967,2.38410596,17.8807947,43.8410596
E01000540,16.98369565,22.82608696,2.173913043,1.222826087,16.30434783,40.48913043
E01000541,17.87234043,27.94326241,2.978723404,2.553191489,21.41843972,27.23404255
E01000543,18.5840708,26.67509482,3.286978508,1.769911504,20.98609355,28.69785082
E01000544,30.53960964,16.07347876,1.607347876,1.262916188,12.97359357,37.54305396
E01000545,23.50142721,21.3130352,1.046622265,0.761179829,9.895337774,43.48239772
E01000546,18.4,17.48571429,0.8,0.8,13.02857143,49.48571429
E01000547,18.92201835,18.46330275,0.688073394,1.032110092,9.747706422,51.14678899
E01000548,23.0565371,16.43109541,0.618374558,1.236749117,13.86925795,44.78798587
E01000549,16.26452189,17.33690795,0.804289544,0.268096515,10.36639857,54.95978552
E01000550,23.14316469,18.94510226,1.937567277,1.076426265,13.13240043,41.76533907
E01000551,27.02498107,22.10446631,1.438304315,0.757002271,17.63815291,31.03709311
E01000552,25.3125,20.9375,0.625,0.46875,15.9375,36.71875
E01000553,19.12313433,29.19776119,1.399253731,1.026119403,19.68283582,29.57089552
E01000554,19.25078044,26.53485952,0.728407908,0.728407908,16.85744017,35.90010406
E01000555,20.20997375,22.83464567,1.443569554,0.393700787,16.27296588,38.84514436
E01000556,19.60784314,29.05525847,1.782531194,0.267379679,24.06417112,25.2228164
E01000557,15.63169165,27.73019272,0.428265525,1.284796574,17.77301927,37.15203426
E01000558,12.94642857,22.61904762,1.488095238,0.892857143,9.375,52.67857143
E01000559,15.01305483,23.49869452,1.174934726,1.958224543,11.48825065,46.86684073
E01000560,13.1147541,21.66276347,1.170960187,0.468384075,10.42154567,53.16159251
E01000561,14.85249237,23.90640895,1.729399797,0.406917599,12.51271617,46.59206511
E01000562,20.46070461,22.35772358,3.79403794,1.62601626,11.78861789,39.97289973
E01000563,20.85889571,22.20858896,2.576687117,1.963190184,12.51533742,39.87730061
E01000564,23.91304348,25.57544757,1.79028133,1.278772379,23.27365729,24.16879795
E01000565,22.22222222,28.00608828,2.739726027,1.97869102,14.45966514,30.59360731
E01000566,18.77394636,26.30906769,2.298850575,1.149425287,18.51851852,32.95019157
E01000567,19.72265023,25.88597843,2.465331279,0.92449923,18.48998459,32.51155624
E01000568,35.29411765,23.44161545,1.404741001,1.229148376,15.89113257,22.73924495
E01000569,19.10569106,25.74525745,2.574525745,1.08401084,15.17615176,36.31436314
E01000570,23.16753927,25.91623037,1.701570681,1.047120419,24.21465969,23.95287958
E01000571,26.22767857,25.22321429,2.455357143,2.008928571,17.52232143,26.5625
E01000572,15.06276151,26.91771269,2.789400279,1.534170153,20.22315202,33.47280335
E01000573,17.13244228,27.09599028,3.280680437,3.037667072,21.14216282,28.31105711
E01000574,18.76456876,26.45687646,2.097902098,2.097902098,22.37762238,28.20512821
